image_id,pred,gt
9192bbf6-9697-4c98-902a-5785694a419d,"trees, a lake, and a person","woman, man, Sun, tree, sky, hill, cloud, grass, building, light, pine tree"
91b3d072-e5b9-461e-865b-3d8245e8c097,"a woman in red and white, holding a fan","dance, Ciociaro costume, tambourine, young adult woman"
91ef764a-f95a-4dc5-b757-3e846e3b019f,person,Indigenous peoples of the Americas
9210a0ff-4c67-4d68-8973-f9097bd8bc0a,"person, portrait, portraits of people, portraits",Carl Gustaf Tessin
92455420-86fc-40d4-a970-96b55ec5dbb9,a tree and a hill,tree
9266d3ec-06d0-485b-8222-7bac6d928d33,a woman in a gold dress,Ulrika Eleonora I of Sweden
92aae90b-274c-46a4-bcf4-7acc0efcae49,a snowy street with houses,"snow, house, cloud, road, building, gate, fence, water well, Brooklyn"
92eeab62-1333-419e-aed0-e2c1e56211e2,"waves, and ocean, people on the beach",coast
92f9cc4e-5d4d-4c66-895b-949d5a75842b,"person, portraits of men, portraits of women, portrait painting, portraits, portrait, portraits of people",Petrus Baardt
930d2607-b7e1-41fe-b5ad-19ca57a6c5b6,"angels, the crucifixion of jesus, and the crucifixion of jesus","man, Jesus Christ"
9345d822-be67-4318-b40c-c436f3c28e4f,"and the altar, the church, the altar",Wawel Cathedral
935ca997-f5e4-4b9d-abc6-c138e9a45933,"person, bull","woman, bull, Europa, kidnapping"
93aae54d-cec9-434b-9fc7-32fbb6f096d8,"fruit, and a basket of fruit, birds","still life, bird, fruit, grape, rabbit, fruit"
93bf4997-56e0-4a46-9c42-4851b99c2f17,person,Jesus among the doctors
941d3744-319d-457e-a3ee-3df6eac92966,person,James Loudon
9430a85e-b187-4489-83ad-b3f66f4167ed,a woman in white dress,Elizabeth Compton
9439756a-eab2-44bb-be5a-e63292da31a0,a farm with a mill and people,"woman, man, tree, house, cow, goat, watermill"
94691e68-7341-4a4d-a74c-4799ecfa839a,person,"Mary, Christ Child"
94909a5f-f31e-4c93-9184-48808b21caa9,"person, boats in the water, venice","Venice, sailboat, dolphin"
94f2e917-3295-4fee-80ef-f0e2a7432350,"a knife, and a sword, books","book, globe, lute, wine, bread"
950d2c4e-1eb8-488e-be9a-46b5f3a52640,"the nude man and woman, the apple tree, and the apple",Adam and Eve
9517c7f5-038f-4219-be1b-116e82b7bf16,people in front of a large rock,"João Cristino da Silva, Francisco Augusto Metrass, José Rodrigues, António Vítor de Figueiredo Bastos, Tomás da Anunciação"
95c2da99-e183-4766-82ea-26e954098c57,"a fence, a garden, and a wall",field
95d6471a-d515-461a-abad-d26420fae0ff,"a, a man in a turban, a woman in a red dress","portrait, man, Orientalist painting, William Edward Dighton"
964a840d-d5a4-4d85-be6a-680ee61f5694,"the cross, person","man, Jesus Christ"
966c91bf-182d-4bc9-89b1-2df96c098092,person,Charles X Gustav of Sweden
968afb9e-a48a-4b4f-bb13-0a7ab49e1fc5,person,"religious painting, Mary, Christ Child, Nativity of Jesus, nativity scene"
9691655c-f6c1-44ec-9af6-b4ab29b31425,a man reading a book and a lion,"bridge, broad-leaved tree, book, city, watercourse, crucifix, Jerome, skull, prayer, cave, hermit, lion, caravan"
96986672-6f8f-428d-86d3-9344dee7d426,person,"portrait, woman"
9721a40b-4b72-4760-ab16-086644461465,boats in the water,"sailboat, longboat"
9755eedb-f42b-4307-adac-8f83d631becc,"and a river, boats, a bridge","River Thames, Hampton Court Bridge"
976fbe05-1d0e-47ea-9969-b05a493b896d,a woman and child,Paris
977b77eb-69d9-46ee-9b8b-89c0f7623e50,waterfalls,mountain
97d70ebb-d62c-4b18-8dc5-05ae720267b8,"cattle, women, and horses","woman, dog, cattle, muleteer, pack mule"
980a5944-9934-4c65-b3fb-a9137be76ee0,a man in a hat,"man, landscape, assistive cane, peasant, Bretons, traditional costume, Châteauneuf-du-Faou"
985b1ba8-bb10-4a7f-a25b-b56bde1a0b87,person,"sword, Helen of Troy, body armor, combat helmet, water transport"
9879ad69-0839-4b44-8a7a-f1f8ff8e1476,person,Jesus among the doctors
9894f23f-d327-4694-8539-3f23b0a1dc5b,a boy in a black coat and hat,"portrait, boy"
98b81003-20ba-4020-972a-a4d77b88cc5d,"a boat in the water, and a boat in the water, a boat on the water","tree, boat, house, Østerbro"
98ff704c-3e10-41c8-9980-26a80cd22897,person,Augustine of Hippo
9976ecc6-2970-4131-abdc-bed1d3a6aa86,person,"Mary, Jesus Christ, Crucifixion of Jesus, Christus patiens, John the Apostle"
99b5d512-17bf-4a62-887e-2169ef8a4af4,a young girl holding a flower,Augusta Maria of Holstein-Gottorp
99bcad02-0e29-4f56-96b8-ce384fb6bfc1,jesus and his disciples,"crowd, soldier, Disrobing of Jesus"
99c2c87b-5420-44e4-872b-40e2a0df4a40,jesus on the cross,"Mary, Jesus Christ, John the Evangelist, Mary Magdalene"
99c65056-d827-4104-8a43-57ea111648b3,portrait of a man,"man, body armor"
99dcbe23-2d81-4c62-9a62-8e63871ad319,a man with a cup and a spoon,"kannenkijker, jester, mug"
9a236aac-d1de-4736-85e6-d08cc753a2dd,person,"portrait, man, girl, boy, sheep"
9a27481c-b74a-4ad3-9e25-292f4872a58d,a boy and a girl,love letter
9a806023-a9d7-438b-9c9d-17afe8dd3fab,person,Marie Casimire Louise de La Grange dArquien
9a97635e-b38b-470e-b298-89d225d6adbd,person,hand-in-waistcoat
9abd8b17-a8d7-4488-8384-f88b6c2bebd8,a young man with a pink dress,man
9af3ba2d-cc92-4bb6-87c9-77f2ff3a28c5,"the crucifixion, and the crucifixion of jesus, the birth of jesus",Joseph
9b270791-d8d5-4746-b427-a5eb2638dca9,person,"vase, physical container, mountain, Jesus Christ, Descent from the Cross, platter, ladder"
9b41d01d-4129-4704-8031-c5a6deab7601,a woman in red,John the Baptist
9b8be8f9-9258-4abd-9e6e-7719b184bc7d,person,"Francis, Duke of Anjou"
9badd3ca-c15c-4833-9227-520db83ccab0,"fruit, and a vase, flowers","vase, apple, grape, peach, butterfly, hazelnut"
9bd99580-f9f9-4df2-9de0-2c10c60e1544,person,"woman, boy, Mary, Christ Child, mother"
9bf9a4f3-b3e4-481c-a2df-a216819d8601,a nude woman in the water,"woman, nudity, waist-length hair, sea, sky, female breast, wind wave, Andromeda, navel, toe, standing, red hair, foam, prisoner, Ceto, damsel in distress, chain, arches of the foot, shore, sea monster"
9c4fb1f4-bb0b-4ad0-8194-326470e502d1,a baby in a hat,Marcelle Roulin
9c985403-8164-4140-8748-3c3cfc033825,a beach and a cliff,"sea, rock, sky, beach, cloud, horizon, Atlantic Ocean, ocean, coast, crepuscular ray"
9d8b1afa-c775-4819-9278-9554be7a1b6a,a woman laying on the ground,"woman, sitting, waist-length hair, sky, female breast, Mary Magdalene, barefoot, toplessness, malleolus, chestnut hair, areola, nipple, cave, penance, mortification of the flesh"
9d918275-67d7-4dca-b3d4-7a3d192af735,a woman in a white dress,"woman, fauteuil, standing, black hair, Incroyables and Merveilleuses, María Gabriela de Palafox y Portocarrero"
9e1d6839-a121-4737-a1c2-42b5943e10ee,person,Carl XV of Sweden
9e400845-df30-4a13-ac20-341e0e3af95f,a lady in blue dress holding a rose,Sarah Hodges
9e401dfc-b2f7-4770-918d-ab6071cdab5b,a nude woman and an angel,Venus
9e648752-0e9c-4e77-a793-fa245789204d,"the mother and child, and the person","Mary, Christ Child, breastfeeding, Joseph, Holy Family, Nursing Madonna, Rest on the flight into Egypt"
9e73d36e-97ad-4ee5-9a12-c86406e446bf,"person, the virgin and child","woman, apple, boy, Mary, Christ Child, mother, Madonna and Child"
9e73f0af-02cf-40a3-ac62-8efef29548fc,the satyrs,Orpheus
9ec4ecd5-5366-4239-849a-9bc624b6f2a8,a man with a crown of flowers,"Ivar Arosenius, wreath"
9ef72cf1-70d8-4766-9ede-07c7c0321875,people and animals by a river,"tree, rural area"
9f34c7cb-1368-4326-a3c6-c0c0798ec67b,"basket, flowers, and a tree","still life, flower, leaf"
9f784982-99dc-4cb3-8b2f-88031bba6f00,a man in a vest,Edvard Weie
9f8475d1-5c93-4707-aa8e-0cbc2e434663,person,"1795–1820 clothing, Order of Saint Januarius, Golden Fleece, Order of Charles III"
9fd9f1f4-c0cc-4aa6-8500-be0a8d9cee4c,women with umbrellas,"woman, man, crowd, basket, blue, hoop, umbrella"
9fde4c8a-90eb-477e-a8f7-df638591d376,a man standing on a pillar,"man, overweight, Alessandro dal Borro"
9fff1420-f41d-47fb-a9a1-71e0287abc7f,"person, portraits of men, portrait painting, portraits, portrait",man
a018f8fb-7cc4-434a-ac18-0b20fa55b3bc,people,"crowd, Algiers, city, Arabs, party, mosque"
a02463f2-8ee9-4bfa-b95b-94136a7bebaf,people and soldiers,"Alexander the Great, Timoclea"
a09230a9-4e45-49af-bf15-10ae347c17a1,ships in the harbor,"landscape, barque, sailing ship, port, Camaret-sur-Mer"
a0c4c942-5ebf-4719-b87d-10df21e1fe0d,"person, portraits of women, portrait painting, portraits, portrait",woman
a0fa55ed-226c-4985-ac5a-5d0a35db9e16,two people in a room,"woman, man, book, parrot, lace pillow, birdcage, Stemware"
a16aedcf-1a21-4b4c-984d-17d2cdcb2628,a woman in a black dress,"painting, couch, Ane Marie Hansen, Houseplant"
a1bc1f32-c281-4713-81b5-059f3215e0ab,"construction, and a street, bridge","Pont de la rue de la Voûte, Rue de la Voûte"
a1cf0aa5-f309-4d51-b68e-ce4e8413f4fc,person,Max Beckmann
a1f40470-412f-4798-bae5-cff80d4d252b,the battle of st john's,Battle of Guararapes
a2161a9c-c81d-4f74-961b-b37d90dabef6,ships and people,boat
a21b4669-7e0b-4511-91e6-6567cb245438,a young woman,young adult man
a24a9b3b-98d4-4c31-a4a1-769749365215,a man in a white dress,Anders Johan von Höpken
a2863b89-4f1b-43a3-bcf1-0bfb7d867a05,person,"woman, man, sitting, table, fruit, apple, female breast, grape, Pyrus, brown hair, toplessness, areola, Beguines and Beghards, nipple, tablecloth, red wine, nun, tonsure, prayer beads, platter, apricot, wimple, monk, cup"
a322785a-720d-4a31-828f-70703c3c7316,a white horse galloping,horse
a3552502-1e3c-4da3-b79a-4f9cac0f54f4,"angels, a woman, and a child","angel, sleep, Christ Child, Joseph, Holy Family"
a3703793-6151-44ab-a3f9-5189832e05ee,"people, and a city, a clock tower","Venice, Piazza San Marco, Piazzetta San Marco, Biblioteca Nazionale Marciana, St Marks Clocktower"
a387cfcb-1dd5-4c04-9a3f-d14c061acb64,a tall building,Westkapelle Hoog
a39f596e-82bb-4479-8a9a-c2bf8c4d86b3,"and a lobster, a violin, a table with a violin, a piano",sheet music
a3d6dec3-d5cf-4837-9cac-01d7ac1f0232,a city in winter,"house, Centralplan, Riddarholmen"
a3da64a6-ad3c-4f13-8647-cce985bb17a8,flowers in a vase,flower
a4069b8c-0fb3-47e6-8663-1434bceb777c,a woman in a fur coat,"woman, sitting, chignon, brown hair, gaze towards the viewer, décolletage, fur, bangs, cloak"
a4320a7c-d044-43e0-b91c-f899008872d2,"person, niagara falls, rainbow",Horseshoe Falls
a43a31a5-6763-4e39-8eff-1717c04c3248,a nude woman in the woods,"woman, nudity, waist-length hair, rock, flower, tree, female breast, forest, watercourse, navel, toe, drapery, barefoot, hip, malleolus, areola, hunter, nipple, shore, blond hair, steatomery, quiver, arrow, game, nude swimming, Diana, pheasant"
a44d654a-7b15-4195-bd88-65773531dff2,person,"man, Cornelis de Man, laboratory"
a469e0c0-e3ee-42f3-865b-3688c21066bb,a woman holding a sword,"woman, hand fan"
a46d8d7c-7f04-48d7-9479-a5d2b71ff563,a man and woman in a cave,"broad-leaved tree, river, rock, Pan"
a48b9a21-5a54-4d36-a6aa-b0351b56fc51,a man selling vegetables,"pear, apple, cabbage"
a48e35a2-f8de-4d6f-bf7c-5e5974ff2ce2,a woman and her children,"Helena Fourment, gaze towards the viewer"
a4cd3126-7f1d-4603-9582-db28c9a575a2,a woman with a sword and a woman with a beard,"beard, sword, beheaded head, Judith, Holofernes"
a4e3a4b7-95af-4d4f-b3f3-2d1cd3af535f,a woman and her child,"woman, sitting, family, girl, painter, maternal bond, Élisabeth Louise Vigée Le Brun, hug, Julie Le Brun"
a54367be-e114-430d-b62c-adc0b834e9e4,a lady in a dress,Marguerite-Catherine Haynault
a548bc24-1395-4f97-ad6f-ce6e55bac647,"the water, and the lighthouse, the moon","night, Moon, sky, contre-jour, moonlight, light source, Dnieper"
a550c2a0-8fb5-431e-90b0-4f22fb5e8382,"person, portrait painting, portraits, portrait, portraits of people",Theodoor van Snakenburg
a56c8d32-ffea-4595-ba7e-6b2876bf700a,a bull riding a woman,"woman, sea, Hera, bull, Europa, kidnapping, dolphin"
a59f931d-6476-4161-859d-516e293aae11,river and buildings,"Church of Our Lady, Elbe, Augustus Bridge, Dresden Cathedral"
a603688f-ee0f-48ce-8959-cc8c83d2cb1c,angel and a woman,"angel, Mary, Annunciation"
a65ab0fa-e70a-486c-b9cc-0a158c5e3d6d,"and a woman and her dog, a man and his dog, a woman and her dog","tree, bird"
a6638bc1-783e-443b-a080-ae8d096391a6,"and a man, a woman, a group of nudes","woman, man, rural area, Paris, Aphrodite, Athena, Hera, herder"
a6dce8b6-82b8-4614-856e-b22e2551477b,a house and trees,"tree, house, Gustav IIIs Pavilion"
a6f1cae5-bf74-4c66-bcf3-92e12b320a3a,"the crucifixion of jesus, and the crucifixion of jesus","music, angel, column, Jerome, Augustine of Hippo, Saint Sebastian, Anthony the Great, Annunciation, Crucifixion of Jesus, arrow, Nativity of Jesus, Resurrection of Jesus, Paul the Apostle, Deposition of Christ, Tau cross, Passion"
a722d034-7412-4580-93c6-415d96de2132,trees and water,"tree, snow, Nordstrand, Oslofjord"
a75a90f0-c09a-4ae2-bb5e-5ecfb731fc0c,"and fruit, cheese, nuts, fruit, wine, bread","cheese, grape, Chinese ceramics, bread, olive, nut"
a77c455b-9f5e-4535-939d-ae23feca6441,person,Philip IV of Spain
a78de425-9a03-4fba-a354-19f56d8c9d86,a man in black,"portrait, man"
a7f48d8b-269d-478d-a3d8-d634a3cf1d9b,a man in a green jacket,"painter, reading"
a82dd887-d08d-4b2c-bf60-fa7675d36fd6,people skating in the snow,"tree, house, bird trap, ice skating"
a8419fe4-2c0c-40f7-b3d7-37307b30638f,a woman and man in a theatre,"woman, corpse, actor, stage, audience"
a8650e7d-11fc-4672-b962-9516070bf575,"and a village, people, animals","peasant, combat, inn"
a8949544-e956-4707-8bea-d1f0e26bd491,people in a village,"dance, slave, plantation, Surinam"
a8de9347-62a7-4f45-aa6d-9c3a3657d5a4,a man in a suit sitting at a desk,"portrait, man, Elbert Henry Gary"
a9030e09-d712-46b0-9fe4-bcd1744393a1,person,"sky, cloud, powder flask, chain, hunting dog, shotgun, leash, knife, black powder rifle, dog collar"
a923132c-1438-457c-a32f-c7270855a942,a house by a river,"rock, tree, river, building, trail"
a9d5ef76-fff4-4ff7-a2fa-295acc5c4a95,"a violin, a book, and a fruit","book, fruit, carpet, sheet music, violin, pom-pom, Citrus medica, cushion, bow, capital, citrus fruit"
a9d6cd53-58cb-410a-b03d-9f711c477bcd,"trees, buildings","broad-leaved tree, architectural view, square"
aa643df8-7548-4f72-8005-849dc1aee7d9,"angels, and a crucifix, demons","putto, justice, fear"
aa89b236-2444-41a9-a6de-2eb415efcda8,"river, people, castle, person","river, Christian cross, Toledo"
aaa487de-d0a2-486b-90a8-bde2c14fdfa2,a man in a black hat,"man, Palamedes Palamedesz."
aacd6a64-6ab8-44b1-ad78-2d31e799e1c1,person,"Shealtiel, Josiah, Jeconiah"
ab35ee54-813a-4974-8c7c-8547943b46eb,a man in a suit,"portrait, glasses, man, necktie"
ab69540b-6d86-4449-bac5-946d15475c9d,"person, people, people preparing meat","man, market stall, butcher"
abcd0236-8c0b-48d8-ab3e-19a64e0bfe27,a room with a fireplace and a fireplace,"sculpture, column, bas-relief, ruins, urn"
abe39348-0421-4b90-b530-73683caabab8,"portrait of a woman, portrait of a man, portrait of a","portrait, man, Théodore Géricault"
abe3f990-de13-4440-94ba-891e194b7f3d,"a church, a river, and a hill","evening, tree stump, St. Barbara Church, Plyos"
ac2a6b85-f7f3-49b6-9e10-8a6da01bba30,people on the beach,"sitting, human, beach, chair, ocean, umbrella, Atlantic City, sailboat"
aca0cab6-cbab-4995-b5ff-58c4d5e3fa31,person,"portrait, woman"
acc41796-965a-4bf4-a5b0-013e12dd5bd8,person,Mark Twain
accb7df5-e6f6-4dd8-9cfc-2d5cac7d55ef,a horse and a man,"horse, lion"
acea0325-f465-47c3-a4ff-c102a8f1f40a,"a bearded man with a beard, and a woman with a hat, a woman with a hat",man
acfd0886-d781-4819-bea8-b39cb0c8ac26,"and buildings, boats, a canal","Venice, Grand Canal"
ad2de881-489c-418f-a7e5-88313457cfde,"a ship, and a bridge, a fire","sky, column, thunderstorm, storm, Temple of Hera, Paestum, contre-jour, ruins, entablature, Paestum"
ad50a4ba-d3dc-4b0a-8d42-9b22795e8daf,"trees, a river, rocks, clouds","tree, forest, waterfall, stream"
ad6a4d57-ec3f-4921-8f66-9b7e899bddec,"the king and queen, the king and","Daniel of Padua, Prosdocimus"
ad828c11-a8dc-4312-83fa-71a6ab662f49,a woman in a dress,"woman, sitting, quiver, bow, Diana, Louise Ward"
ad904f4d-d6cb-4844-b1f9-cb33e193bbac,people eating and drinking,Marriage at Cana
adb002ca-a11a-4498-bda6-2a119b87981d,a scientist in his laboratory,"portrait, man, chemistry, interior, work"
ae0406ce-1613-4ecf-a460-a1226873c4c7,houses in the countryside,cottage
ae04f006-ec4a-4300-aa96-403ff523f997,person,"woman, saint, Saint Christopher"
aed967bf-4a55-4103-93b4-b00f01e0f45b,person,Jesus Christ
af172715-1457-46b1-86f8-f55778fd07cf,person,Conversion of Paul the Apostle
af47d3f9-dfbf-468b-9d6e-3c4ec80e8d11,"person, people in ruins","Anthony the Great, ruins"
af4c2160-6d1b-41b4-a3b8-2b2c98a4b89a,person,man
af56c057-6960-4dc5-a575-0247b0397777,a woman sitting in a chair,"woman, photography, sitting, table, seat, lamp, Julia Ferrier"
afed3b5b-4064-48f6-a73e-ac7379c10c10,"people on horses, a cave, and a mountain","man, horse"
b0183978-269f-4f95-803e-3864e267f604,men fishing in boats,"Seine, barque, specular reflection, shore, high-angle shot, fisher, boating, angling, fishing rod, Poissy"
b03dd27e-253b-4555-83e2-7ec8f29f49f9,a group of people in costumes,"John the Baptist, Herods banquet"
b06923e5-0eb3-4e40-be22-ad014b542a3f,"trees, a barn, and a chimney","tree, rural area"
b08afd08-dad5-4354-a82a-86a6652e619e,a man in black,"man, cleric"
b0c9daef-9552-4d2b-9a43-25451e1121c8,flowers in a blue vase,"bouquet, vase"
b0de4743-f4e0-4948-9880-97ff4c0928c6,"the king and queen, the king and","woman, Salome, John the Baptist, human head, beheaded head, tray"
b172189a-16fe-4cde-82ba-a26373e34b92,a woman in a pink dress holding a fan,"Louise Cox, hand fan"
b197cedd-861e-4d6c-9ec3-ef03b7093992,a boy in a hat,gaze towards the viewer
b203edca-4f96-4749-b601-89ef4d48b521,people skating in the snow,"Oldehove, kortebaanschaatsen, ice skater"
b298cf93-1c91-41f4-a227-454d8e1ab36e,a man in a chinese costume,"portrait, man, Howqua"
b29d4d75-835d-4733-93ff-64c3681857d0,person,Mary Magdalene
b2cbd33f-f9e5-4fdc-a2b9-b7bce1c13e43,"river, castle, mountains, person","Sun, tree, sky, hill, mountain, house, cloud, lake, castle, Scottish Highlands"
b2dfb20c-a00a-41c7-a1f5-db32528ddaf6,a woman in black and white,unidentified woman
b2fa7cb2-610f-43ce-9ccc-5be883f8afde,"fruit, and a vase, pears, grapes","goldsmithing, pear, fruit, apple, ceramic, grape, platter, walnut, lemon, Prunus subg. Prunus"
b324fdcd-d1c3-4bab-8436-6da28a7671e7,person,Carl XII of Sweden
b3826220-9cb5-4c6c-9f41-6ea5b285a918,person,"Justinian, healing, Saints Cosmas and Damian"
b386b930-9ad4-4c48-956e-62c8241b667d,person,"horse, equestrianism"
b396e765-dd0a-4e1e-af66-ae48b9138614,a woman and a child,"woman, sitting, waist-length hair, mirror, overcoat, clothing, Cupid, Venus, navel, drapery, standing, Venus effect, shirt, toplessness, Eros, bracelet, Aphrodite, putto, ring, specular reflection, mirror image, blond hair, pearl, birds wing, quiver, overweight, arrow, bow, pigtail"
b3e0c4f0-2d0a-4cb2-a41f-c76b730583b7,person,DeWitt Clinton
b3ed169c-d41a-4607-9920-f7d336ef92dc,a young man with long hair,man
b41158aa-b76c-4130-ba75-7f97dc93ed00,person,"Cupid, Bacchus"
b4802509-b2ec-49de-97db-3760373c3307,"cattle, and trees, windmills","tree, sky, cow, windmill, herd, pasture, grazing, Winkel, stream"
b4934b44-58d9-4318-b3cd-814ef99f3887,a man in a black coat,"portrait, man, John L. Sullivan"
b4b694e1-1e5c-4e15-abc8-2622714aa563,a rainbow over a river,"woman, man, dog, tree, sky, hill, cloud, couple, lake, cattle, farm, cottage, rainbow"
b50db712-02f9-40d8-8073-e6b1f00be376,people in a room,"woman, man, window, hat, table, chair, barrel, backgammon, doorway, inn, stool"
b52232c4-5ab2-4b0a-ab21-9e170c42e454,"person, the virgin and child","Mary, Christ Child, John the Baptist, Jerome"
b538a654-f7cc-483d-94eb-fb70f45bd87d,boats on the river,"landscape, tree, bridge, sailing ship, Bordeaux"
b553c703-fe88-4c94-acea-6f90046f4b94,person and person,"John the Evangelist, Francis of Assisi, chalice"
b5558e22-697c-4b34-bbf9-3ac523a536b1,person,Felix Auerbach
b581c13a-5b31-4167-90d8-14667443370c,"sky, riverside, boats, clouds, river, skyline","landscape, Seine, broad-leaved tree, house, péniche, Île-de-France, Loing"
b5ce8e39-85db-48ad-b694-b9264916f07e,"people, paintings, and a room full of paintings","painting, art collection, Venus and Cupid with a Satyr, Diana at the Hunt - Diana and Her Nymphs on the Point of Leaving, The Death of Cleopatra, Flowers in a Vase, Portrait of Ferry Carondelet with his Secretary, Portrait of a Scholar, The Drunken Satyr, Hung Game with a Swan and a Peacock on a Table and a Page Holding a Parrot, Diana and her Nymphs, Pilgrims at Emmaus, Venus and Cupid, The Rape of Europa, The Bean Eaters, Venus at the Forge of Vulcan, The Moneylender and his Wife, The Battle of the Amazons, Samson and Delilah, Apollo and Daphne, Venus Blindfolding Cupid"
b5daf388-304f-4cb4-95b8-3ae89783d767,a lady in pink,"Fredrika Wrangel af Lindeberg, Fredrika Wrangel af Lindeberg"
b5e1c721-c2b4-48ad-86e3-bd559bd18f9e,people walking down a path,"landscape painting, tree, road, human figure"
b61f9eff-f934-425c-b002-e274bf370daa,a woman and a child,"boy, Black people, page, Laura Dianti"
b62f04fc-dee6-417f-b1e1-3f5f30ddd9c8,"wine, cheese, bread","cheese, beer, tablecloth, herring"
b63cac03-4993-4da3-b9e4-561f005f8730,a woman with a red shawl and a vase,"woman, goldsmithing, vase, building, curtain, teacup, bijou"
b6a52078-f487-4a88-886c-9f1980d9216c,a woman and a bird,"woman, parrot"
b6df568b-7003-4cba-841f-54d220277430,person and person,"Francis of Assisi, stigmata, Catholic bishop, religious habit"
b6e72862-c238-4a1d-aa8a-6b5cdf456778,person,Gaspar Fagel
b717c394-e0cd-491f-8d63-1950ba85e109,"a field, clouds, a house, a bridge","tree, bridge, boat, house"
b728c1a9-cdf7-41f1-bfe6-0136d7d34584,"a woman and a man, the nudes","woman, man, nudity, rural area, body armor, combat helmet, clothed male, naked female, Hermes, Eros, Paris, Aphrodite, Athena, Hera, Apple of Discord, herder, overweight"
b75bd415-e171-41df-8489-4963fd944160,a portrait of a man,Charles XI of Sweden
b7697546-4095-427f-b800-fbd4c8c57adb,person,"Jesus Christ, Crown of thorns"
b782a56a-a2bf-47e6-a8be-9aa7e5622520,a woman in black,woman
b7a2a19b-26ae-4560-9db1-714232562a9d,goat and nude woman,"woman, nudity, Bacchant, sky, female breast, plant, lying, eyebrow, rural area, pubic hair removal, navel, toe, drapery, barefoot, smile, hip, armpit, malleolus, goat, areola, laurel wreath, nipple, waist, eye contact, steatomery, zoophilia, ivy, ribbon, vine, cone, swagger stick, dandelion, ear"
b7b8fc73-2934-445c-bcb4-a517610ff344,"person, soldier","soldier, helmet, poilu"
b7dc0ced-7b50-47b1-b58b-7a0f59163932,horses and a woman,horse
b7ff1f74-ca63-41a9-8235-cb224e52c47d,"bananas, apples, and pears","apple, plate, stool, textile, banana"
b815523d-48d8-4534-a9fa-9e713e10d5e6,people sitting around a campfire,Indigenous peoples of the Americas
b840b4f4-4ac4-4991-b0e3-8ae7de7dca67,a woman sitting on a stool,"portrait, woman, sitting, waist-length hair, Orientalist painting, carpet, Salome, curtain, akimbo, marquetry, décolletage, drapery, smile, black hair, bracelet, ring, fur, see-through clothing, tray, poignard, skirt, chest, Maria Latini, mule"
b84d3b25-1c3f-4f91-9f67-6e24892ee3bf,"vases, and a towel, books","jar, towel, watering can"
b8649711-a3f2-4bec-9d88-8d098d7561e2,a park and a bridge,"woman, landscape, Seine, broad-leaved tree, beach umbrella, deck, Melun"
b8bc2262-a42a-40eb-8c70-4cc6837631f0,"person, king edward viii",George III of Great Britain
b8e0d964-0bae-420d-8cec-2976574c6ef2,person,"woman, boy, Mary, Christ Child, mother"
b90998a0-c1f3-4f74-b802-479b63662a0c,person,"man, monk, Titus van Rijn"
b9176846-6399-43aa-810f-312107042b69,flowers in a vase,"bouquet, vase, rose, chain, watch, capital"
b948111b-48cd-483b-8035-b5da9831c451,a woman with a white collar,woman
b98dda47-e1fd-4a04-b970-f1c6188b28b7,a woman holding a dog,"dog, Emma, Lady Hamilton"
b9990329-3f25-4c45-a6f1-6638a01247bc,person,Jesus Christ
b9e9d50a-47bc-4a7d-952c-4640d8127f08,person,Julius II
ba44e187-137d-4779-9e44-d7fdf0ba4fd5,"cypress trees, person","landscape painting, Moon, Cupressus, turbulence, garrigue"
ba49c385-a27b-4b4c-8975-9f47060cf099,"and a man, angels, a woman","sky, column, arch"
ba656afa-7faa-4e02-af4d-e706f8a65411,person,Elizabeth I of England
ba7b20ef-6ef7-4338-919c-feff9ed33ee6,"a woman in a bathrobe, and a woman with a sword, a man in armor","nudity, Venus, Mars, warrior, John Maurice, Prince of Nassau-Siegen"
bad20721-b4ee-469f-929b-4731fd33fcd3,person,Maria Alexandrovna of Russia (Marie of Hesse)
bb1c730f-fcd4-438b-8dc9-f0dc69679c7f,person,Jean Metzinger
bb29e0fa-9112-4dba-a955-e3825c0d054f,trees and sky,"watercolor, tree, sky"
bb2f03fc-6d7f-4a44-ac8a-99ca3e224575,"a woman in a dress, and a woman in a hat, a man in armor",Gaspard III de Coligny
bbea9c7f-5e77-4f6f-8c66-bf58d1574aae,"portraits of, person, portrait painting, portraits, portrait, portraits of people",Paul Joseph Constantin Gabriël
bc02db74-22b8-4976-8245-1858e4a5604e,"person, portrait, portraits of people, portraits",man
bc0b94e1-e515-4416-bc00-d543bd17e33f,two young people playing the violin,"leaf, recorder, grape, sheet music, crown, musician, violin, tambourine, Aminta"
bc167b06-b0be-4b60-b483-8ac57e2c8926,a woman with a red heart on her head,woman
bc71dc8d-65db-412f-84cc-5bae615e0d24,person,"woman, man, Ahasuerus, Haman, Esther"
bd2c6de7-b404-4011-9b42-f8d492c5a524,"and people, a horse, a statue of person","ruins, arch, Statue of Bartolomeo Colleoni"
bd334777-37a4-434c-8f49-16144494384b,a man and woman sitting on the floor,"woman, man, couple, tavern"
bd5c895a-3b58-4d81-949f-5949a0437ae3,"person, the virgin and child","woman, boy, Mary, Christ Child, mother"
bd66a0b1-5e16-4d25-af50-db0e637238ae,a woman in a dress,"portrait, woman"
bd6986c0-0f57-4c3c-8cac-ecd5106ca4ff,a man in a black coat,"portrait, man"
bda0cad3-af15-408c-a912-66953c4551d9,a girl playing the violin,woman
