image_id,pred_clean,gt
964a840d-d5a4-4d85-be6a-680ee61f5694,"Christ, Mary Magdalene, Peter, Judas Iscariot, the crowd, the woman at the well, the woman at the tomb, the man at the cross, the woman at the fountain, the man at the mill","man, Jesus Christ"
966c91bf-182d-4bc9-89b1-2df96c098092,"man in armor, sword",Charles X Gustav of Sweden
968afb9e-a48a-4b4f-bb13-0a7ab49e1fc5,"Mary, Jesus, Joseph","religious painting, Mary, Christ Child, Nativity of Jesus, nativity scene"
9691655c-f6c1-44ec-9af6-b4ab29b31425,"Saint John the Baptist, Lion, Book, River, Mountain, Castle, Trees, Sky","bridge, broad-leaved tree, book, city, watercourse, crucifix, Jerome, skull, prayer, cave, hermit, lion, caravan"
96986672-6f8f-428d-86d3-9344dee7d426,"woman, portrait","portrait, woman"
9721a40b-4b72-4760-ab16-086644461465,"boats, clouds, water, people, landscape","sailboat, longboat"
9755eedb-f42b-4307-adac-8f83d631becc,"bridge, water, people, boats, trees","River Thames, Hampton Court Bridge"
976fbe05-1d0e-47ea-9969-b05a493b896d,"old woman, child, tree",Paris
977b77eb-69d9-46ee-9b8b-89c0f7623e50,"waterfall, canyon, river, trees, rocky terrain",mountain
97d70ebb-d62c-4b18-8dc5-05ae720267b8,"sheep, goats, cows, people, mountains, river, landscape","woman, dog, cattle, muleteer, pack mule"
980a5944-9934-4c65-b3fb-a9137be76ee0,"man, hat, jacket, shirt, pants, belt, shoes, fence, landscape","man, landscape, assistive cane, peasant, Bretons, traditional costume, Châteauneuf-du-Faou"
985b1ba8-bb10-4a7f-a25b-b56bde1a0b87,"('Error', '')","sword, Helen of Troy, body armor, combat helmet, water transport"
9879ad69-0839-4b44-8a7a-f1f8ff8e1476,"('Error', '')",Jesus among the doctors
9894f23f-d327-4694-8539-3f23b0a1dc5b,"child, hat, dress","portrait, boy"
98b81003-20ba-4020-972a-a4d77b88cc5d,"landscape, waterbody, trees, boats, people, buildings","tree, boat, house, Østerbro"
98ff704c-3e10-41c8-9980-26a80cd22897,"Saint, Cross, Crest",Augustine of Hippo
9976ecc6-2970-4131-abdc-bed1d3a6aa86,"Christ, Angels","Mary, Jesus Christ, Crucifixion of Jesus, Christus patiens, John the Apostle"
99b5d512-17bf-4a62-887e-2169ef8a4af4,"child, flowers, dress",Augusta Maria of Holstein-Gottorp
99bcad02-0e29-4f56-96b8-ce384fb6bfc1,"Jesus Christ, Angels, People","crowd, soldier, Disrobing of Jesus"
99c2c87b-5420-44e4-872b-40e2a0df4a40,"Christ on the Cross, Woman at the Foot of the Cross, Man in Red Cloak","Mary, Jesus Christ, John the Evangelist, Mary Magdalene"
99c65056-d827-4104-8a43-57ea111648b3,"man, hat","man, body armor"
99dcbe23-2d81-4c62-9a62-8e63871ad319,man,"kannenkijker, jester, mug"
9a236aac-d1de-4736-85e6-d08cc753a2dd,"child, girl, boy","portrait, man, girl, boy, sheep"
9a27481c-b74a-4ad3-9e25-292f4872a58d,"boy, woman",love letter
9a806023-a9d7-438b-9c9d-17afe8dd3fab,"woman, dress, necklace, curtain, table, fruit",Marie Casimire Louise de La Grange dArquien
9a97635e-b38b-470e-b298-89d225d6adbd,"a man in military uniform, a medal on his chest",hand-in-waistcoat
9abd8b17-a8d7-4488-8384-f88b6c2bebd8,"boy, dress",man
9af3ba2d-cc92-4bb6-87c9-77f2ff3a28c5,"Jesus Christ, Mary Magdalene, Peter, the Disciples, the Woman at the Well, the Samaritan Woman",Joseph
9b270791-d8d5-4746-b427-a5eb2638dca9,"Jesus Christ, Mary Magdalene, Joseph of Arimathea, Mary Magdalene, Mary Magdalene, Mary Magdalene","vase, physical container, mountain, Jesus Christ, Descent from the Cross, platter, ladder"
9b41d01d-4129-4704-8031-c5a6deab7601,"Caravaggio, Naked Woman, Red Cloth, Rocky Landscape",John the Baptist
9b8be8f9-9258-4abd-9e6e-7719b184bc7d,"portrait of a woman, royal attire, courtly dress","Francis, Duke of Anjou"
9badd3ca-c15c-4833-9227-520db83ccab0,"apples, cherries, pears, flowers, vase","vase, apple, grape, peach, butterfly, hazelnut"
9bd99580-f9f9-4df2-9de0-2c10c60e1544,"Madonna, Child, Globe","woman, boy, Mary, Christ Child, mother"
9bf9a4f3-b3e4-481c-a2df-a216819d8601,"nude, waterfall, rocky terrain, swimming","woman, nudity, waist-length hair, sea, sky, female breast, wind wave, Andromeda, navel, toe, standing, red hair, foam, prisoner, Ceto, damsel in distress, chain, arches of the foot, shore, sea monster"
9c4fb1f4-bb0b-4ad0-8194-326470e502d1,"baby, hat, blanket",Marcelle Roulin
9c985403-8164-4140-8748-3c3cfc033825,"beach, ocean, cliffs, sky, clouds","sea, rock, sky, beach, cloud, horizon, Atlantic Ocean, ocean, coast, crepuscular ray"
9d8b1afa-c775-4819-9278-9554be7a1b6a,"woman, rocky landscape, vase","woman, sitting, waist-length hair, sky, female breast, Mary Magdalene, barefoot, toplessness, malleolus, chestnut hair, areola, nipple, cave, penance, mortification of the flesh"
9d918275-67d7-4dca-b3d4-7a3d192af735,"woman, dress, chair","woman, fauteuil, standing, black hair, Incroyables and Merveilleuses, María Gabriela de Palafox y Portocarrero"
9e1d6839-a121-4737-a1c2-42b5943e10ee,"man, uniform, medals, army uniform, army",Carl XV of Sweden
9e400845-df30-4a13-ac20-341e0e3af95f,"woman, rose",Sarah Hodges
9e401dfc-b2f7-4770-918d-ab6071cdab5b,"Cupid, Woman, Nature",Venus
9e648752-0e9c-4e77-a793-fa245789204d,"Jesus Christ, Mary Magdalene, Mary","Mary, Christ Child, breastfeeding, Joseph, Holy Family, Nursing Madonna, Rest on the flight into Egypt"
9e73d36e-97ad-4ee5-9a12-c86406e446bf,"Virgin Mary, Child Jesus, Fruit","woman, apple, boy, Mary, Christ Child, mother, Madonna and Child"
9e73f0af-02cf-40a3-ac62-8efef29548fc,"Greek gods, Hercules, Satyrs, Centaurs, Muses",Orpheus
9ec4ecd5-5366-4239-849a-9bc624b6f2a8,"self-portrait, flowers, landscape, water, trees, birds","Ivar Arosenius, wreath"
9ef72cf1-70d8-4766-9ede-07c7c0321875,"people, landscape, trees, water, mountains, sky","tree, rural area"
9f34c7cb-1368-4326-a3c6-c0c0798ec67b,"flowers, basket, landscape, trees, plants","still life, flower, leaf"
9f784982-99dc-4cb3-8b2f-88031bba6f00,man,Edvard Weie
9f8475d1-5c93-4707-aa8e-0cbc2e434663,portrait of a man,"1795–1820 clothing, Order of Saint Januarius, Golden Fleece, Order of Charles III"
9fd9f1f4-c0cc-4aa6-8500-be0a8d9cee4c,"people, umbrellas, dress, basket, child","woman, man, crowd, basket, blue, hoop, umbrella"
9fde4c8a-90eb-477e-a8f7-df638591d376,"man, column","man, overweight, Alessandro dal Borro"
9fff1420-f41d-47fb-a9a1-71e0287abc7f,"man, hat, clothing",man
a018f8fb-7cc4-434a-ac18-0b20fa55b3bc,"crowd, castle, landscape, architecture","crowd, Algiers, city, Arabs, party, mosque"
a02463f2-8ee9-4bfa-b95b-94136a7bebaf,"('Error', '')","Alexander the Great, Timoclea"
a09230a9-4e45-49af-bf15-10ae347c17a1,"boats, water, clouds, buildings, sky","landscape, barque, sailing ship, port, Camaret-sur-Mer"
a0c4c942-5ebf-4719-b87d-10df21e1fe0d,"woman, red dress, lace trim, bonnet",woman
a0fa55ed-226c-4985-ac5a-5d0a35db9e16,"man, woman, birdcage","woman, man, book, parrot, lace pillow, birdcage, Stemware"
a16aedcf-1a21-4b4c-984d-17d2cdcb2628,"woman, dress, plant","painting, couch, Ane Marie Hansen, Houseplant"
a1bc1f32-c281-4713-81b5-059f3215e0ab,"bridge, construction site, people, building materials","Pont de la rue de la Voûte, Rue de la Voûte"
a1cf0aa5-f309-4d51-b68e-ce4e8413f4fc,"man, window, red scarf",Max Beckmann
a1f40470-412f-4798-bae5-cff80d4d252b,"warriors, battle, army, horseback riders, soldiers, battlefield, battle, military conflict, battle of war",Battle of Guararapes
a2161a9c-c81d-4f74-961b-b37d90dabef6,"people, ships, flags",boat
a21b4669-7e0b-4511-91e6-6567cb245438,young man,young adult man
a24a9b3b-98d4-4c31-a4a1-769749365215,"man, medals, dress",Anders Johan von Höpken
a2863b89-4f1b-43a3-bcf1-0bfb7d867a05,"woman, man, fruit, wine glass, rosary beads, tablecloth","woman, man, sitting, table, fruit, apple, female breast, grape, Pyrus, brown hair, toplessness, areola, Beguines and Beghards, nipple, tablecloth, red wine, nun, tonsure, prayer beads, platter, apricot, wimple, monk, cup"
a322785a-720d-4a31-828f-70703c3c7316,white horse,horse
a3552502-1e3c-4da3-b79a-4f9cac0f54f4,"angel, woman, man, child","angel, sleep, Christ Child, Joseph, Holy Family"
a3703793-6151-44ab-a3f9-5189832e05ee,"people, buildings, clock tower, street scene","Venice, Piazza San Marco, Piazzetta San Marco, Biblioteca Nazionale Marciana, St Marks Clocktower"
a387cfcb-1dd5-4c04-9a3f-d14c061acb64,tower,Westkapelle Hoog
a39f596e-82bb-4479-8a9a-c2bf8c4d86b3,"lobster, fruit, animal, furniture, instrument",sheet music
a3d6dec3-d5cf-4837-9cac-01d7ac1f0232,"cityscape, snow-covered landscape, bridge, streetlights, people, buildings","house, Centralplan, Riddarholmen"
a3da64a6-ad3c-4f13-8647-cce985bb17a8,"flowers, angels",flower
a4069b8c-0fb3-47e6-8663-1434bceb777c,"woman, furniture, plants","woman, sitting, chignon, brown hair, gaze towards the viewer, décolletage, fur, bangs, cloak"
a4320a7c-d044-43e0-b91c-f899008872d2,"Niagara Falls, Rainbow, Waterfall, River, Clouds, Sky, Lightning",Horseshoe Falls
a43a31a5-6763-4e39-8eff-1717c04c3248,"woman, nude, white cloth, rocky terrain, flowers, trees, landscape","woman, nudity, waist-length hair, rock, flower, tree, female breast, forest, watercourse, navel, toe, drapery, barefoot, hip, malleolus, areola, hunter, nipple, shore, blond hair, steatomery, quiver, arrow, game, nude swimming, Diana, pheasant"
a44d654a-7b15-4195-bd88-65773531dff2,"man, woman, child","man, Cornelis de Man, laboratory"
a469e0c0-e3ee-42f3-865b-3688c21066bb,"woman, sword","woman, hand fan"
a46d8d7c-7f04-48d7-9479-a5d2b71ff563,"landscape, people, trees, rock formations, sea, sky","broad-leaved tree, river, rock, Pan"
a48b9a21-5a54-4d36-a6aa-b0351b56fc51,"boy, food, cabbage, fruit, vegetables","pear, apple, cabbage"
a48e35a2-f8de-4d6f-bf7c-5e5974ff2ce2,"woman, child, child","Helena Fourment, gaze towards the viewer"
a4cd3126-7f1d-4603-9582-db28c9a575a2,"woman, man","beard, sword, beheaded head, Judith, Holofernes"
a4e3a4b7-95af-4d4f-b3f3-2d1cd3af535f,"woman, child","woman, sitting, family, girl, painter, maternal bond, Élisabeth Louise Vigée Le Brun, hug, Julie Le Brun"
a54367be-e114-430d-b62c-adc0b834e9e4,"woman, pearls, dress",Marguerite-Catherine Haynault
a548bc24-1395-4f97-ad6f-ce6e55bac647,"moon, night, water, land, clouds","night, Moon, sky, contre-jour, moonlight, light source, Dnieper"
a550c2a0-8fb5-431e-90b0-4f22fb5e8382,"man, dress",Theodoor van Snakenburg
a56c8d32-ffea-4595-ba7e-6b2876bf700a,"a woman, a bull, a dolphin","woman, sea, Hera, bull, Europa, kidnapping, dolphin"
a59f931d-6476-4161-859d-516e293aae11,"bridge, cityscape, people, buildings, water","Church of Our Lady, Elbe, Augustus Bridge, Dresden Cathedral"
a603688f-ee0f-48ce-8959-cc8c83d2cb1c,"angel, woman, chair, table, book, lamp","angel, Mary, Annunciation"
a65ab0fa-e70a-486c-b9cc-0a158c5e3d6d,"shepherd, goat, woman, landscape","tree, bird"
a6638bc1-783e-443b-a080-ae8d096391a6,"Nymphs, Goddesses, Hercules, Cupid, Satyr","woman, man, rural area, Paris, Aphrodite, Athena, Hera, herder"
a6dce8b6-82b8-4614-856e-b22e2551477b,"landscape, building, water, trees","tree, house, Gustav IIIs Pavilion"
a6f1cae5-bf74-4c66-bcf3-92e12b320a3a,"Christ on the Cross, Saints, Shepherd, Lamb, Dead Man","music, angel, column, Jerome, Augustine of Hippo, Saint Sebastian, Anthony the Great, Annunciation, Crucifixion of Jesus, arrow, Nativity of Jesus, Resurrection of Jesus, Paul the Apostle, Deposition of Christ, Tau cross, Passion"
a722d034-7412-4580-93c6-415d96de2132,"trees, water, snow, landscape","tree, snow, Nordstrand, Oslofjord"
a75a90f0-c09a-4ae2-bb5e-5ecfb731fc0c,"apples, cheese, grapes, nuts, wineglasses, plate, silverware","cheese, grape, Chinese ceramics, bread, olive, nut"
a77c455b-9f5e-4535-939d-ae23feca6441,"man, sword, hat",Philip IV of Spain
a78de425-9a03-4fba-a354-19f56d8c9d86,"man, portrait","portrait, man"
a7f48d8b-269d-478d-a3d8-d634a3cf1d9b,man,"painter, reading"
a82dd887-d08d-4b2c-bf60-fa7675d36fd6,"people playing ice hockey, snow-covered landscape, houses with snow-covered roofs, trees without leaves, sky with clouds","tree, house, bird trap, ice skating"
a8419fe4-2c0c-40f7-b3d7-37307b30638f,"audience, actor, spectacle, stage, spectators","woman, corpse, actor, stage, audience"
a8650e7d-11fc-4672-b962-9516070bf575,"('Error', '')","peasant, combat, inn"
a8949544-e956-4707-8bea-d1f0e26bd491,"people, animals, landscape, architecture","dance, slave, plantation, Surinam"
a8de9347-62a7-4f45-aa6d-9c3a3657d5a4,"man, desk, pen, book, chair","portrait, man, Elbert Henry Gary"
a9030e09-d712-46b0-9fe4-bcd1744393a1,"dogs, guns, blanket","sky, cloud, powder flask, chain, hunting dog, shotgun, leash, knife, black powder rifle, dog collar"
a923132c-1438-457c-a32f-c7270855a942,"house, trees, river, landscape","rock, tree, river, building, trail"
a9d5ef76-fff4-4ff7-a2fa-295acc5c4a95,"Fruit, Violin, Pillow, Book, Rug","book, fruit, carpet, sheet music, violin, pom-pom, Citrus medica, cushion, bow, capital, citrus fruit"
a9d6cd53-58cb-410a-b03d-9f711c477bcd,"buildings, trees, sky","broad-leaved tree, architectural view, square"
aa643df8-7548-4f72-8005-849dc1aee7d9,"central figure, angels, gods, demons, people","putto, justice, fear"
aa89b236-2444-41a9-a6de-2eb415efcda8,"castle, mountains, river, people, horse","river, Christian cross, Toledo"
aaa487de-d0a2-486b-90a8-bde2c14fdfa2,"man, hat, collar, gloves","man, Palamedes Palamedesz."
aacd6a64-6ab8-44b1-ad78-2d31e799e1c1,"JOSIAS, ECHONIAS, SALATHIEL","Shealtiel, Josiah, Jeconiah"
ab35ee54-813a-4974-8c7c-8547943b46eb,"man, suit, tie, white shirt, window, green leaves","portrait, glasses, man, necktie"
ab69540b-6d86-4449-bac5-946d15475c9d,"butcher, slaughterhouse, human figures","man, market stall, butcher"
abcd0236-8c0b-48d8-ab3e-19a64e0bfe27,"architectural elements, statues, furniture, decorative elements, architectural motifs","sculpture, column, bas-relief, ruins, urn"
abe39348-0421-4b90-b530-73683caabab8,man,"portrait, man, Théodore Géricault"
abe3f990-de13-4440-94ba-891e194b7f3d,"landscape, church, village, trees, water, sky","evening, tree stump, St. Barbara Church, Plyos"
ac2a6b85-f7f3-49b6-9e10-8a6da01bba30,"people, beach chairs, umbrellas, ocean, sand, sailboats","sitting, human, beach, chair, ocean, umbrella, Atlantic City, sailboat"
aca0cab6-cbab-4995-b5ff-58c4d5e3fa31,woman,"portrait, woman"
acc41796-965a-4bf4-a5b0-013e12dd5bd8,Mark Twain,Mark Twain
accb7df5-e6f6-4dd8-9cfc-2d5cac7d55ef,"horse, lion, river, rocky terrain, trees, sky","horse, lion"
acea0325-f465-47c3-a4ff-c102a8f1f40a,"man, books, mantle",man
acfd0886-d781-4819-bea8-b39cb0c8ac26,"Venetian architecture, Boats, People, Buildings, Canals, Sky","Venice, Grand Canal"
ad2de881-489c-418f-a7e5-88313457cfde,"landscape, clouds, structure","sky, column, thunderstorm, storm, Temple of Hera, Paestum, contre-jour, ruins, entablature, Paestum"
ad50a4ba-d3dc-4b0a-8d42-9b22795e8daf,"landscape, trees, river, rocks, clouds","tree, forest, waterfall, stream"
ad6a4d57-ec3f-4921-8f66-9b7e899bddec,"Saints, Monks, Clergy, Church Interior, Dog","Daniel of Padua, Prosdocimus"
ad828c11-a8dc-4312-83fa-71a6ab662f49,woman,"woman, sitting, quiver, bow, Diana, Louise Ward"
ad904f4d-d6cb-4844-b1f9-cb33e193bbac,"('Error', '')",Marriage at Cana
adb002ca-a11a-4498-bda6-2a119b87981d,"man, chemical equipment, window, building facade","portrait, man, chemistry, interior, work"
ae0406ce-1613-4ecf-a460-a1226873c4c7,"houses, landscape, field, sky",cottage
ae04f006-ec4a-4300-aa96-403ff523f997,"Saint John the Baptist, Saint John the Evangelist, Saint John the Apostle","woman, saint, Saint Christopher"
aed967bf-4a55-4103-93b4-b00f01e0f45b,"('Error', '')",Jesus Christ
af172715-1457-46b1-86f8-f55778fd07cf,"Apollo, Hercules, Gorgon, Spartan soldiers, Bull",Conversion of Paul the Apostle
af47d3f9-dfbf-468b-9d6e-3c4ec80e8d11,"people, artists, architectural ruins, birds, books, painting","Anthony the Great, ruins"
af4c2160-6d1b-41b4-a3b8-2b2c98a4b89a,man,man
af56c057-6960-4dc5-a575-0247b0397777,"woman, man, lamp, table, chair, pillow, rug, wall","woman, photography, sitting, table, seat, lamp, Julia Ferrier"
afed3b5b-4064-48f6-a73e-ac7379c10c10,"people, animals, landscape","man, horse"
b0183978-269f-4f95-803e-3864e267f604,"people, boats, water","Seine, barque, specular reflection, shore, high-angle shot, fisher, boating, angling, fishing rod, Poissy"
b03dd27e-253b-4555-83e2-7ec8f29f49f9,"royal family, courtiers, ecclesiastical figures, royal procession, ceremonial","John the Baptist, Herods banquet"
b06923e5-0eb3-4e40-be22-ad014b542a3f,"tree, people, building, landscape","tree, rural area"
b08afd08-dad5-4354-a82a-86a6652e619e,"man, black clothing, white collar","man, cleric"
b0c9daef-9552-4d2b-9a43-25451e1121c8,"flowers, vase","bouquet, vase"
b0de4743-f4e0-4948-9880-97ff4c0928c6,"woman, man, dog","woman, Salome, John the Baptist, human head, beheaded head, tray"
b172189a-16fe-4cde-82ba-a26373e34b92,"woman, fan, dress","Louise Cox, hand fan"
b197cedd-861e-4d6c-9ec3-ef03b7093992,"child, hat, coat",gaze towards the viewer
b203edca-4f96-4749-b601-89ef4d48b521,"people, skating rink, church tower, snow-covered trees, sky, buildings","Oldehove, kortebaanschaatsen, ice skater"
b298cf93-1c91-41f4-a227-454d8e1ab36e,"man, robe, jacket, necklace, pants, shoes, chair, table, lamp, window, sky, clouds","portrait, man, Howqua"
b29d4d75-835d-4733-93ff-64c3681857d0,"Jesus Christ, Woman",Mary Magdalene
b2cbd33f-f9e5-4fdc-a2b9-b7bce1c13e43,"castle, river, boat, people, trees, mountains","Sun, tree, sky, hill, mountain, house, cloud, lake, castle, Scottish Highlands"
b2dfb20c-a00a-41c7-a1f5-db32528ddaf6,"woman, headpiece, necklace, bracelet, dress",unidentified woman
b2fa7cb2-610f-43ce-9ccc-5be883f8afde,"fruit, statue, glassware","goldsmithing, pear, fruit, apple, ceramic, grape, platter, walnut, lemon, Prunus subg. Prunus"
b324fdcd-d1c3-4bab-8436-6da28a7671e7,Kong Carl Denzil,Carl XII of Sweden
b3826220-9cb5-4c6c-9f41-6ea5b285a918,"patient, priests, bed, curtains, doorway","Justinian, healing, Saints Cosmas and Damian"
b386b930-9ad4-4c48-956e-62c8241b667d,"a man, a horse","horse, equestrianism"
b396e765-dd0a-4e1e-af66-ae48b9138614,"woman, child","woman, sitting, waist-length hair, mirror, overcoat, clothing, Cupid, Venus, navel, drapery, standing, Venus effect, shirt, toplessness, Eros, bracelet, Aphrodite, putto, ring, specular reflection, mirror image, blond hair, pearl, birds wing, quiver, overweight, arrow, bow, pigtail"
b3e0c4f0-2d0a-4cb2-a41f-c76b730583b7,man,DeWitt Clinton
b3ed169c-d41a-4607-9920-f7d336ef92dc,"boy, orange robe",man
b41158aa-b76c-4130-ba75-7f97dc93ed00,"woman, child, goddess, angel","Cupid, Bacchus"
b4802509-b2ec-49de-97db-3760373c3307,"windmill, cows, trees, field, sky","tree, sky, cow, windmill, herd, pasture, grazing, Winkel, stream"
b4934b44-58d9-4318-b3cd-814ef99f3887,John Adams,"portrait, man, John L. Sullivan"
b4b694e1-1e5c-4e15-abc8-2622714aa563,"landscape, rainbow, cows, people","woman, man, dog, tree, sky, hill, cloud, couple, lake, cattle, farm, cottage, rainbow"
b50db712-02f9-40d8-8073-e6b1f00be376,"people, dog, wine bottle, wine glass, cups, pipes, books, table, chair, basket, door, window, flooring, wall","woman, man, window, hat, table, chair, barrel, backgammon, doorway, inn, stool"
b52232c4-5ab2-4b0a-ab21-9e170c42e454,"Virgin Mary, Child Jesus, Saint John the Baptist, Saint Francis of Assisi","Mary, Christ Child, John the Baptist, Jerome"
b538a654-f7cc-483d-94eb-fb70f45bd87d,"boats, river, bridge, trees, landscape","landscape, tree, bridge, sailing ship, Bordeaux"
b553c703-fe88-4c94-acea-6f90046f4b94,"Saint John the Baptist, Saint Francis of Assisi","John the Evangelist, Francis of Assisi, chalice"
b5558e22-697c-4b34-bbf9-3ac523a536b1,man,Felix Auerbach
b581c13a-5b31-4167-90d8-14667443370c,"beach, boats, trees, clouds, houses, sky","landscape, Seine, broad-leaved tree, house, péniche, Île-de-France, Loing"
b5ce8e39-85db-48ad-b694-b9264916f07e,"people, artwork, architecture, sculpture","painting, art collection, Venus and Cupid with a Satyr, Diana at the Hunt - Diana and Her Nymphs on the Point of Leaving, The Death of Cleopatra, Flowers in a Vase, Portrait of Ferry Carondelet with his Secretary, Portrait of a Scholar, The Drunken Satyr, Hung Game with a Swan and a Peacock on a Table and a Page Holding a Parrot, Diana and her Nymphs, Pilgrims at Emmaus, Venus and Cupid, The Rape of Europa, The Bean Eaters, Venus at the Forge of Vulcan, The Moneylender and his Wife, The Battle of the Amazons, Samson and Delilah, Apollo and Daphne, Venus Blindfolding Cupid"
b5daf388-304f-4cb4-95b8-3ae89783d767,"woman, dress, bonnet, pink ribbon","Fredrika Wrangel af Lindeberg, Fredrika Wrangel af Lindeberg"
b5e1c721-c2b4-48ad-86e3-bd559bd18f9e,"people, landscape, trees","landscape painting, tree, road, human figure"
b61f9eff-f934-425c-b002-e274bf370daa,"woman, child","boy, Black people, page, Laura Dianti"
b62f04fc-dee6-417f-b1e1-3f5f30ddd9c8,"cheese, glassware, fruit, vegetables, tablecloth","cheese, beer, tablecloth, herring"
b63cac03-4993-4da3-b9e4-561f005f8730,"woman, red cloak, white dress, table, vase, landscape, stone wall, mantle","woman, goldsmithing, vase, building, curtain, teacup, bijou"
b6a52078-f487-4a88-886c-9f1980d9216c,"Girl with Parrot, Child, Bird Cage, Rug","woman, parrot"
b6df568b-7003-4cba-841f-54d220277430,Saints,"Francis of Assisi, stigmata, Catholic bishop, religious habit"
b6e72862-c238-4a1d-aa8a-6b5cdf456778,"man, dress, table, document, mirror, archway, curtain",Gaspar Fagel
b717c394-e0cd-491f-8d63-1950ba85e109,"landscape, cottage, bridge, trees, clouds, sky, field","tree, bridge, boat, house"
b728c1a9-cdf7-41f1-bfe6-0136d7d34584,"Apollo, Diana, Hermes, Hera, Juno, Poseidon, Venus, Aphrodite","woman, man, nudity, rural area, body armor, combat helmet, clothed male, naked female, Hermes, Eros, Paris, Aphrodite, Athena, Hera, Apple of Discord, herder, overweight"
b75bd415-e171-41df-8489-4963fd944160,"portrait of a young man, royal crown, floral wreath, blue coat, white collar, gold buttons",Charles XI of Sweden
b7697546-4095-427f-b800-fbd4c8c57adb,Christ,"Jesus Christ, Crown of thorns"
b782a56a-a2bf-47e6-a8be-9aa7e5622520,"woman, dress, necklace, book, chair",woman
b7a2a19b-26ae-4560-9db1-714232562a9d,"woman, goat","woman, nudity, Bacchant, sky, female breast, plant, lying, eyebrow, rural area, pubic hair removal, navel, toe, drapery, barefoot, smile, hip, armpit, malleolus, goat, areola, laurel wreath, nipple, waist, eye contact, steatomery, zoophilia, ivy, ribbon, vine, cone, swagger stick, dandelion, ear"
b7b8fc73-2934-445c-bcb4-a517610ff344,"soldier, military uniform, weapon, trophy","soldier, helmet, poilu"
b7dc0ced-7b50-47b1-b58b-7a0f59163932,horses,horse
b7ff1f74-ca63-41a9-8235-cb224e52c47d,"apples, bananas","apple, plate, stool, textile, banana"
b815523d-48d8-4534-a9fa-9e713e10d5e6,"people, native american culture, tribal life, camping, traditional clothing",Indigenous peoples of the Americas
b840b4f4-4ac4-4991-b0e3-8ae7de7dca67,"woman, mirror, gold jewelry, mirror tray, rug","portrait, woman, sitting, waist-length hair, Orientalist painting, carpet, Salome, curtain, akimbo, marquetry, décolletage, drapery, smile, black hair, bracelet, ring, fur, see-through clothing, tray, poignard, skirt, chest, Maria Latini, mule"
b84d3b25-1c3f-4f91-9f67-6e24892ee3bf,"vase, ceramic pot, tableware, books","jar, towel, watering can"
b8649711-a3f2-4bec-9d88-8d098d7561e2,"people, landscape, trees","woman, landscape, Seine, broad-leaved tree, beach umbrella, deck, Melun"
b8bc2262-a42a-40eb-8c70-4cc6837631f0,"King George III, royal robes, coronation regalia, courtroom setting",George III of Great Britain
b8e0d964-0bae-420d-8cec-2976574c6ef2,"Madonna, Child, Angels","woman, boy, Mary, Christ Child, mother"
b90998a0-c1f3-4f74-b802-479b63662a0c,"Monk, Hooded figure","man, monk, Titus van Rijn"
b9176846-6399-43aa-810f-312107042b69,"flowers, vase, stone table","bouquet, vase, rose, chain, watch, capital"
b948111b-48cd-483b-8035-b5da9831c451,"woman, portrait",woman
b98dda47-e1fd-4a04-b970-f1c6188b28b7,"woman, dog","dog, Emma, Lady Hamilton"
b9990329-3f25-4c45-a6f1-6638a01247bc,"('Error', '')",Jesus Christ
b9e9d50a-47bc-4a7d-952c-4640d8127f08,"Pope, Red Robe, White Robe, Gold Tassels, Seated Position, Religious Attire",Julius II
ba44e187-137d-4779-9e44-d7fdf0ba4fd5,"cypress trees, clouds, mountains, landscape","landscape painting, Moon, Cupressus, turbulence, garrigue"
ba49c385-a27b-4b4c-8975-9f47060cf099,"angel, people, ruins, clouds","sky, column, arch"
ba656afa-7faa-4e02-af4d-e706f8a65411,Queen Elizabeth I,Elizabeth I of England
ba7b20ef-6ef7-4338-919c-feff9ed33ee6,"('Error', '')","nudity, Venus, Mars, warrior, John Maurice, Prince of Nassau-Siegen"
bad20721-b4ee-469f-929b-4731fd33fcd3,"woman, dress, pearls, beads, hand",Maria Alexandrovna of Russia (Marie of Hesse)
bb1c730f-fcd4-438b-8dc9-f0dc69679c7f,"person, jacket, tie",Jean Metzinger
bb29e0fa-9112-4dba-a955-e3825c0d054f,"trees, sky, clouds","watercolor, tree, sky"
bb2f03fc-6d7f-4a44-ac8a-99ca3e224575,"man, helmet",Gaspard III de Coligny
bbea9c7f-5e77-4f6f-8c66-bf58d1574aae,"man, portrait",Paul Joseph Constantin Gabriël
bc02db74-22b8-4976-8245-1858e4a5604e,"man, collar, dress, fan",man
bc0b94e1-e515-4416-bc00-d543bd17e33f,"boy playing flute, boy sleeping, grapes, violin","leaf, recorder, grape, sheet music, crown, musician, violin, tambourine, Aminta"
bc167b06-b0be-4b60-b483-8ac57e2c8926,"woman, white dress, red heart, blue background, jewelry",woman
bc71dc8d-65db-412f-84cc-5bae615e0d24,"woman, man, table","woman, man, Ahasuerus, Haman, Esther"
bd2c6de7-b404-4011-9b42-f8d492c5a524,"statue, architectural ruins, people, horse","ruins, arch, Statue of Bartolomeo Colleoni"
bd334777-37a4-434c-8f49-16144494384b,"man, woman, shoes","woman, man, couple, tavern"
bd5c895a-3b58-4d81-949f-5949a0437ae3,"Mary Magdalene, Jesus Christ, Saint John the Baptist, Saint Peter, Saint Paul, Saint Luke, Saint James the Greater, Saint John the Evangelist","woman, boy, Mary, Christ Child, mother"
