image_id,pred_clean,gt
6afced32-4397-4c1a-8152-e74a5c1efb48,Jan van Huysum,Rachel Ruysch
6b329c8a-b303-4e7b-ab0d-c730f86caacc,Unknown,Pieter Serwouters
6b4e8c6a-d388-4d01-8a5d-0505eec43e09,John Singer Sargent,Frederic Edwin Church
6b9f3a09-b809-4438-b3c9-60932af4762d,Francisco de Goya,Francisco Goya
6bacbd36-f7a0-4fff-ac8a-a4eb07ccf265,John Singleton Copley,George Romney
6bb3d739-22f4-4d78-bb09-84bbad5d306b,Unknown,Frans Hals
6bcf6612-2380-44ef-b6a3-3820f8bd02d1,Unknown,Robert Delaunay
6bd0f2b0-340d-4719-ad01-142a0dd97d33,Unknown,Albrecht Dürer
6c2e0951-8c71-4129-b65f-0eda60343517,Unknown,Benjamin West
6c34211e-63c4-4617-a890-c7dd4bb8b735,Unknown,Bartolomé Esteban Murillo
6c95d2ad-bd6e-4370-8e39-1c80b06a54bc,Max Beckmann,Henry Lyman Saÿen
6cac2848-4ce1-4102-8d4f-32307e63fe6a,Unknown,Nicolai Abildgaard
6cd4765c-d735-422c-b1b1-79bb02fdd2e8,Unknown,Peder Als
6d218ca9-683b-46e8-be56-033ee83ec771,Jean-Baptiste-Camille Corot,Jean-Baptiste Camille Corot
6d371908-1e0a-4d74-b514-79a9feedeba3,Unknown,Lippo Memmi
6d4f1e4a-daeb-4c65-ab2e-9d6fdaad27eb,John Singer Sargent,George Catlin
6d8bdadd-5403-4dfe-b612-c96f4fa0b5d6,Unknown,Meijer de Haan
6d9a220b-2dd9-4385-b704-b18659f1be44,Unknown,Henry Augustus Loop
6da2e9f2-6cb9-4541-8ede-567452f309a8,Unknown,Vigilius Eriksen
6dd36cdc-db5f-4661-971a-de3097e62ee2,Rembrandt van Rijn,Jan van Ravesteyn
6e58e024-bdda-4772-b814-c5b364d24a47,Jean-Baptiste Greuze,Eric Paulsen
6e734121-af33-4c6f-9856-4582c245e77b,Unknown,Antonio Visentini
6ee2e3c9-b7fc-41dd-a963-cda0854caf0b,Jean-Auguste-Dominique Ingres,Pierre-Narcisse Guérin
6eefd02b-ede1-49ff-a954-51b12d059d5a,Unknown,Vincent Malo (I)
6f324983-c780-485c-bab9-478d1ff5188d,Unknown,Jacob van Loo
6f379b7b-688a-4cbe-9a48-46ec84bf9d0d,Unknown,Willem van der Nat
6f4c4a5b-4623-4aff-818f-dbe758a31b1d,Unknown,Caspar Netscher
702447eb-bba0-4a28-a3da-3fddbd9771e4,Duccio di Buoninsegna,Segna di Bonaventura
7039d8ed-ef22-402c-89f3-14d77c9eeb7e,Albrecht Dürer,Lucas Cranach the Elder
703d30ac-2cdb-4d28-b004-24a212548b9d,Unknown,Bramantino
70711190-c40c-4b10-8ac7-9ac406f1575c,Claude Lorrain,Thorald Læssøe
70bb59da-08a5-43d9-91a4-48ab4ecf0522,Unknown,Johannes Vingboons
70c1fec7-c7a3-4d0a-8ec7-33c5cb132547,Unknown,Abraham Wuchters
70e02870-986a-43a3-8296-84b0da45248b,Unknown,Gustave Moreau
7196ac46-e454-4dcc-8621-5b210bc93008,Jan van Goyen,Gerrit Adriaenszoon Berckheyde
7196f66e-71c9-47e3-ad41-100b3da34a3c,Johannes Vermeer,Jacob van Ruisdael
71c6ffcd-dd29-45c7-b0c2-6f5b7553807c,Duccio di Buoninsegna,Giotto
71de1f88-10f1-4dc7-9c50-14065e1d8bf3,J.M.W. Turner,John Martin
71f3ceaf-5c44-4631-a44e-aa06131a0e50,Rembrandt van Rijn,Rembrandt
71ffddb6-a71e-46e5-8e65-b57337961c47,Canaletto,Canaletto
724a3d69-eb3d-4bfa-9003-aa3a4f16fabc,Unknown,Charles Wesley Jarvis
725ef608-3b60-4a87-94e6-b7911a5cc9b6,Unknown,Eduard Hau
726f78e6-00cb-41bb-986c-c841351590de,Claude Monet,Édouard Manet
72a6cddc-e151-43f5-9f94-c79a22b6b89b,Unknown,Aristide Maillol
72bdf5bd-bfe6-4c3e-a9cd-6e8ddde734d6,Unknown,Jacques-Louis David
72d615aa-e771-43e3-82cd-046afda2ff05,Egon Schiele,Egon Schiele
72e9109f-f583-4837-bd26-71c69d8eb86c,Jean-Baptiste Pillement,Joseph Vernet
7339a13c-bb96-4ea2-a7a8-599139efbb7c,Unknown,Olof Arenius
7364195e-01f3-4acc-8c7c-fb626d55e934,Degas,Dietz Edzard
742a3553-47b4-47bf-9cb5-58d2008c028d,Unknown,Jean-Baptiste-Siméon Chardin
7445b903-5923-4f5b-980c-00e37dfdbf9a,Unknown,Jens Juel
7495a8b9-99f5-4507-8fea-870ba2a71abc,Unknown,Uno Troili
74a0f123-03e7-4343-afdb-7d2e237b58e5,Titian,Giovanni Battista Gaulli
74c6c9a3-42d1-428e-a095-cea5d48a752c,Giotto di Bondone,Giotto
74dfd9a6-27d0-4e64-a1b3-da61b04ab31f,Jean-Baptiste Greuze,Francesco Hayez
756a5964-99d7-4f55-971b-a51e3f08f070,Sandro Botticelli,Filippino Lippi
7589777e-4c23-4238-b90d-de97f37dfe94,Federico Zuccari,Domenico Ghirlandaio
75dca599-b312-4227-a28d-72fd807f6a6a,Johann Zoffany,Vilhelm Rosenstand
75ddef56-fa52-4f58-be01-f7246ff83990,Unknown,Per Wickenberg
75e315e1-9ed1-4813-8d85-6e2762a49192,Johannes Vermeer,Laurits Andersen Ring
760ff035-5d46-4754-946b-b3124fd73121,Thomas Gainsborough,Thomas Gainsborough
761be8ff-8878-4d90-a0d2-c5a8b3ce3f94,Claude Monet,Claude Monet
76833cc0-5cab-48b0-8b43-172dcc806ff6,Unknown,Édouard Manet
76872bc7-ceb6-489d-bcdf-b67e151e3a6b,Ivan Shishkin,Léon Augustin Lhermitte
76df4d78-3b73-4bfa-a625-4bb959728e40,John Constable,Léon-Victor Dupré
76f08e8f-2ba7-4e2f-9a44-ccddd5f0b247,Jacob van Ruisdael,Jan van Kessel
771378c3-1159-4e16-bd0e-bba2b1b43679,Unknown,Vittore Carpaccio
774bd1ac-0694-4d65-b21c-0a499febcb7c,Unknown,Vittore Carpaccio
775288d0-60fe-4484-b762-319d59b63781,Henri Rousseau,Henri Rousseau
7763e536-07d7-490a-a946-2425a6b7169c,Giovanni Battista Tiepolo,Gian Lorenzo Bernini
77e2ec61-1cd4-4bfe-b87f-362f339aa825,Unknown,David Klöcker Ehrenstrahl
77f901c8-eb98-45e8-a673-bb26b87d4af4,Jan van Goyen,Aert van der Neer
7803d661-5867-4e61-a055-7017f8f1941c,Unknown,Spinello Aretino
78152b57-2134-4108-a5d5-d5f5c94327c1,Giovanni Antonio Canal,Nicolas de Largillière
788d0df9-e73c-4de1-87c9-a5dbe0d3b2c3,Unknown,Carlo Crivelli
78ca4a92-5915-4e26-b779-e2d1e3ce194a,Unknown,Quinten Metsys
793cf388-538c-4ebb-a920-e9aba26ae366,Canaletto,Canaletto
794817d4-133f-41dc-9d3b-59fc9f3adcda,Unknown,Gerrit Dou
79934b4c-2aad-46ff-a545-77c5da5d4943,Jean-Baptiste Greuze,Pieter Lastman
79b4e6a9-e2f3-4c36-84f0-4659ae413540,Unknown,Jens Juel
79b887cf-a7a6-4812-b052-fa0e97ca76d8,John Constable,Théodore Rousseau
7a237449-7d7b-4bce-b725-c7779aef675f,Jan van Eyck,Hans Memling
7a3c15aa-6882-4e37-9c23-1e8361db8200,Unknown,Louise Moillon
7a8ced7f-c00a-4b82-be04-2eaeed7bdf60,Unknown,Jean-Baptiste Santerre
7aa656ee-abb5-4eac-ab9c-31bc9af784b3,Jean-Baptiste Greuze,Eustache Le Sueur
7acfc3ca-eeb4-45eb-8b4f-90ef4cb5933d,Unknown,Nicolas Poussin
7ae748f8-371f-44b1-b6a3-87d91dbb87e8,Aivazovsky,Knud Baade
7af84b9e-fec3-4889-b934-568ce2049d66,Jacopo Tintoretto,Jacopo Tintoretto
7b00e7a7-b737-4dbc-9061-79b2589b1d86,Unknown,Paolo Veneziano
7b17433d-4517-4545-8b1b-e5406ec939b9,Jean-François Millet,Eugène Delacroix
7b3ebe0c-6701-4899-9ca3-0a793efd420a,Titian,Lorenzo Lotto
7b7fb62f-cabd-4ac9-a26b-a5952fb34256,Edouard Manet,Guillaume Vogels
7bc5ab3d-e81f-4df2-890c-7a71de7e69ae,Raphael,Pietro Perugino
7c32e45d-dc5c-49d9-98b9-adfded02caab,Jan van de Cappelle,Wilhelm Bendz
7c8ced65-39a5-40f0-948f-bc078a83d4db,Goya,Nicolas Lancret
7c8d8402-bcd1-4ff7-96ab-73789b0e1099,Full Name,Caravaggio
7c98df0f-7449-479f-bf86-a3b9d49b7b73,Johannes Vermeer,Anton Mauve
7cc664e4-91d2-44a2-a573-147e9357e5ed,Jean-Léon Gérôme,Pierre Puvis de Chavannes
7ce92ebb-683f-4640-96bc-6e7de91d06e5,Unknown,Ridolfo del Ghirlandaio
7d117cf8-8d83-4504-8596-21e3c84edecc,Johannes Vermeer,Jacek Malczewski
7d2c73ec-e0fb-4f2f-8f87-dec9fdee4ec6,Titian,Eglon van der Neer
7d2e88bc-0823-42a2-a56d-195ab48b4f8b,Titian,Diego Velázquez
7db6606a-7ad3-4fbb-b93c-bf715a761ad9,Max Beckmann,Horace Pippin
7dbbb574-dfba-4c55-9362-0b482acf25f8,Unknown,Arnold Böcklin
7dd69d83-2bda-4aa8-aa28-0d1dd9913415,Jan van Goyen,Martinus Schouman
7e04c0ad-75c6-47f8-a42b-2ff2679b374c,Gustave Courbet,Gustave Courbet
7e0903cb-4ab3-4f20-b3f5-6f322f35ae98,Unknown,Enrique Simonet
7e41d822-b77b-424a-8bfd-fb38c4e82fc8,El Greco,El Greco
7e56d9e7-7614-4091-a41e-65ef176673fc,John Everett Millais,Henry Wallis
7e87b68b-3c91-4653-acc1-13278f9d5a09,Jean-François Millet,Giovanni Fattori
7ee82349-21e4-4df8-b603-35fc7c9c1bdd,Thomas Cole,Frederic Edwin Church
7f4a28d6-0b10-4cf4-a483-c6cb3581218b,William-Adolphe Bouguereau,Alexandre Cabanel
7f74e8f6-bf6a-484c-b779-5f9641279f47,Sandro Botticelli,Sandro Botticelli
7f7f4502-d845-44c4-bce7-a4ab0831b9e9,Unknown,Evaristo Baschenis
7fe97cce-c531-4744-b289-543086d4f754,Jan van Goyen,Hendrik Willem Schweickhardt
800b5911-0946-4a1d-89a4-2a98e3a8e963,Unknown,Thomas Davidson
8030c280-58a4-435b-bcc6-5bb57ba26dcb,Titian,Paolo Farinati
80468ca5-8404-4e0a-b0b4-681c09a274a6,Unknown,Vilhelm Lundstrom
805d6026-7e69-48f9-934d-6ca182041adb,Jan Steen,Jacob Duck
8064c302-22fc-455e-bddf-f6c436205ddc,Tissot,Léon Bonnat
808a27f8-bba2-40c7-96aa-28280cf2202f,Unknown,Jan Gossaert
80cefbb0-d811-431f-b1dd-2827ff4fbeef,Unknown,Luca di Tommè
81191e1b-72b8-456b-9a87-b017278a37f9,Claude Lorrain,Joseph Vernet
81240fbf-62db-42a1-b550-69cd6745a875,Unknown,Francisco Goya
812b5c22-5127-48d5-a64d-51759dae0a30,Rembrandt van Rijn,Pieter de Hooch
815bbc66-9edf-463c-88c2-6be46b79e55a,Unknown,Princess Marie Alexandrine of Saxe-Weimar-Eisenach
816659d9-5e30-4e32-9131-dea837d4f383,Unknown,Jacques-Louis David
81ccaa8f-3875-4d84-9fd2-2ed012477b35,Unknown,J. Lecourt
81e2c524-35cc-4560-970a-76fbf453574a,Giovanni Antonio Canal,Antonio da Correggio
82381511-50b0-4f97-a01e-e8ba7a719c8d,John Singer Sargent,Winslow Homer
825bf3cd-3cee-4aa6-8089-41e2eb13ee13,Albrecht Dürer,Hans Baldung Grien
82fc17e1-c04a-4dd8-9941-c66507494e57,Unknown,Ambrosius Benson
83197987-7713-4eb6-9ae9-ae9df178867d,Johannes Vermeer,Julius Exner
835185e3-2147-4194-8554-246f3eceeb61,Léonard de Vinci,Émile Bernard
83751605-1b7a-437e-bd3a-3db3282f5d53,John Singer Sargent,Frederic Edwin Church
83933fb7-d740-4062-b20e-97f7c0313b5f,Unknown,Pieter Soutman
83a5b709-bf89-4f81-8b27-5720054d0120,Unknown,Jacopo Tintoretto
83ab5d0c-d98d-4461-a53e-17937d164240,Jan van Goyen,Emanuel de Witte
83dfce09-9dc9-4eed-8273-a76dbd1c3ba2,Pierre-Auguste Renoir,Paul Cézanne
83ea1be0-a08d-4e68-956d-f4f4ddcd8870,Dante Cimabue,Maestro del Crocifisso Corsi
8412dbfd-0681-452e-a366-1a3d9df8c36f,Rubens,Michiel Jansz. van Mierevelt
847ca3f5-b58e-43e4-8453-a12a7efd1c86,Unknown,Francesco del Cossa
84b67834-6001-4b7a-91fe-4b2bebb3c28b,Unknown,George Cuitt the Younger
84d2bd9c-2e2b-4b68-8309-708d709293f1,Unknown,Martin van Meytens
84dbba3a-4fe8-4837-99d0-ad472ae333fd,Titian,Master of Flora
84df2b88-96b3-428b-867d-4b0cc46aff30,Joan Miró,Paul Signac
84f960f8-3ab2-40f7-9e60-fefb3b48ece5,Unknown,Johan Gustaf Sandberg
8507e240-2ab8-422f-8a61-01bbc053eed8,Claude Monet,Robert Henri
8519cdeb-1189-42e2-9c3e-1850016bf475,Unknown,Georgius Jacobus Johannes van Os
8520a935-e215-4927-9409-0442dbfc8ae9,Unknown,Jacopino del Conte
8563071d-40f7-4061-9261-32431d510935,Jean-Honoré Fragonard,Giovanni Paolo Panini
8575a698-243e-4361-9093-988f05e43cee,Leonardo da Vinci,Andrea del Sarto
85805d1e-5864-4c6e-b9c6-6793366c8b84,Edgar Degas,Édouard Manet
85f8cab5-b176-4edf-bb2a-a2027785344e,Vincent van Gogh,Henri de Toulouse-Lautrec
861151d9-1458-4455-b724-c0dea4d31201,Thomas Cole,Thomas Cole
86564f6d-3d6a-4a30-a62b-24927b5acd1c,Unknown,Paolo Uccello
86bf8c99-64e9-41fb-99e7-3306f71f0a5d,Titian,Raphael
86ee5fb4-c650-4a27-9ccd-b78f620a16fc,Unknown,Giovanni di Paolo
86f3f21f-888f-40c2-b4d0-66c08725c8ab,Unknown,Henry Raeburn
8749d744-7fb7-414f-a888-b0ffb7cf5a5d,Anonymous,Allaert van Everdingen
8777fd3c-ec8a-42c5-997c-c9b4357daf63,Rembrandt van Rijn,Rembrandt
87a93094-0904-4aea-9176-7a1456887cf4,Ilya Repin,Oliver Ingraham Lay
87bfbd8c-363f-456a-8570-325f1a034ce9,Albrecht Dürer,Albrecht Dürer
87d6a2f8-8166-49d3-b34c-3c4ef5eb06a8,Tissot,James Tissot
88005b05-07c4-4712-98a7-0b073bf85dc3,Jan van Eyck,Jan Provoost
88634cf2-d4d1-4992-8058-ae4879f311f9,Unknown,Cornelis Troost
8863bb68-7625-4c27-9e0c-ab50bbafd050,Titian,Andrea Mantegna
887c0756-bd24-4ce6-982c-c1cf506efbe6,Unknown,Anders Andersen-Lundby
88eaa297-8699-4eb7-b6ca-1d524cdc4ea2,Unknown,Ferdinand Bol
88f8a7cd-9215-4bc7-bb45-4570c61240b9,Unknown,Simeon Griswold
89346cb0-24ef-4dec-95d3-fa53cb59b9b4,Gustav Klimt,Gustav Klimt
89491221-6820-4475-a57c-113377e1e4d1,Jean-Baptiste Greuze,Vasily Andreevich Tropinin
8960fb8f-3774-4f95-b97d-e2f7ec8130fa,Unknown,Antonis Mor
8971932b-9720-434a-ab77-777de64c0a75,Unknown,Palma il Giovane
89c07d39-ef7d-4163-9620-8cfd555dd6fa,John Singer Sargent,George Inness
89cbada8-1e9c-4ca6-a57c-9c791006f2ce,Jan van Eyck,Gerard David
89cbfab7-ac66-4474-9825-0a1061e72e0e,Jean-Baptiste Greuze,Nanine Vallain
8aa77ccb-03da-4856-956d-943fa7701f46,Edgar Degas,Édouard Manet
8b250c43-ea01-427e-bfbb-e68c1af10453,Jean-Léon Gérôme,Édouard Cabane
8b2fb8ad-b01d-48e0-b7d8-aefae20bf37a,Unknown,Johannes Hari
8b59a751-a3f0-4cd0-9284-690e81cb2447,Unknown,Lucas Cranach the Elder
8b6d3093-8307-4901-9e74-87f0f563c5d9,Peter Paul Rubens,Eugène Delacroix
8c192859-6fc8-47a5-9233-cecae2e2c491,Unknown,Vilhelm Kyhn
8c194c4b-3c8f-473e-a034-c7f6076b7342,Unknown,Peder Severin Krøyer
8c4c6523-aa40-48f3-96ae-cfb5aa1e3530,Albert Bierstadt,Albert Bierstadt
8c9a49bf-0fc5-499a-9171-2e0bab10b8fc,Unknown,Leonardo Coccorante
8cabaa4a-b80d-4a5b-b8f7-c4a5a9180a20,Johannes Vermeer,Johannes Jelgerhuis
8cc49e6d-361d-494c-8dd1-102dd0e1b9a5,Piero della Francesca,Jacopo da Sellaio
8ceb58fd-27ff-4367-923a-d091949fefd7,Caspar David Friedrich,Caspar David Friedrich
8d0e59fc-c84b-4c16-b89c-3704969ff0dd,Jean-Baptiste Greuze,Pieter de Grebber
8d127db6-1cc2-47a0-823d-bd5e42e77c17,Peder Severin Krøyer,Peder Severin Krøyer
8d447855-f045-4189-8d51-58e1fd7a719e,Jean-Auguste-Dominique Ingres,Jacques-Louis David
8d767350-1637-4553-b05e-f56cb17e34ba,Rembrandt van Rijn,Michiel Jansz. van Mierevelt
8dd33862-06ad-447f-9efc-d211fa599957,Johannes Vermeer,Patrick Nasmyth
8dee39b4-2fd9-4a2a-9bc7-7e6040c6a7f7,Léon Bonnat,Eugène Carrière
8e012d8c-db3c-4774-aa1b-e7f340a1b8bf,Unknown,Eduard Hau
8e1b0144-27ea-4001-9b57-26c4a0f5697c,Unknown,Anthony van Dyck
8e1e5bfe-bae6-4e7c-ba66-869e6b9b9f5f,Unknown,Anthonie Joseph Helant
8e66c445-0fae-456c-83fc-1884420f272b,Jean-Honoré Fragonard,Jean-Marc Nattier
8e8b75e0-00e0-4480-8457-7b2ac66975ec,Piero della Francesca,"Agnolo di Domenico del Mazziere, Donnino Domenico del Mazziere"
8ed9827d-5907-4f03-801e-b675469f6d22,Amedeo Modigliani,Amedeo Modigliani
8edabe70-4847-4b5c-b3b6-82bea2334de7,Unknown,Anders Zorn
8f4bcde2-5caf-4671-9b27-9d200aa802d2,Pierre-Auguste Renoir,Pierre-Auguste Renoir
8f58a16f-eb43-4ed6-995d-3779c0600537,Unknown,Hanna Hirsch-Pauli
8fad133b-232e-47cf-95b4-f52c439bb9f0,Unknown,Jean-Léon Gérôme
8fd61f95-7c34-4c59-866d-6f897d57693b,Van Gogh,Vincent van Gogh
9005d164-df51-49ec-be2f-692fa5e8cc73,Jan van Goyen,Christen Købke
9011ac3a-fd46-4bda-86e5-e092804ded50,Johann Heinrich Roos,William Hogarth
90230e95-d72b-45d6-96ee-c51d79593b17,Peder Severin Krøyer,Peder Severin Krøyer
905aa742-cb9f-4320-863b-1dba3f6777f7,Unknown,Luis Juárez
909ba968-1556-4a6d-8a47-2f97af51e78f,Rembrandt van Rijn,Rembrandt
90bc2e13-fea9-4044-b3b5-38d700498744,John Singleton Copley,Henry Benbridge
90d57e65-a587-4056-8aaa-a806a5399268,Peder Severin Krøyer,Michael Peter Ancher
910b0f39-f071-455e-a82b-67e9b323ebf8,Rembrandt van Rijn,Hendrik Gerritsz Pot
918b154b-ad48-42b7-9988-190f8de00c26,Titian,Martin Mytens
9192bbf6-9697-4c98-902a-5785694a419d,Jean-Baptiste-Camille Corot,Hendrik Voogd
91b3d072-e5b9-461e-865b-3d8245e8c097,Unknown,Christoffer Wilhelm Eckersberg
91ef764a-f95a-4dc5-b757-3e846e3b019f,Thomas Cole,John Mix Stanley
9210a0ff-4c67-4d68-8973-f9097bd8bc0a,Unknown,Lorens Pasch the Elder
92455420-86fc-40d4-a970-96b55ec5dbb9,Unknown,Anna Nordlander
9266d3ec-06d0-485b-8222-7bac6d928d33,Unknown,Ulrika Pasch
92aae90b-274c-46a4-bcf4-7acc0efcae49,John Trumbull,Francis Guy
92eeab62-1333-419e-aed0-e2c1e56211e2,Unknown,Leon Dabo
92f9cc4e-5d4d-4c66-895b-949d5a75842b,Unknown,Arnoud van Halen
930d2607-b7e1-41fe-b5ad-19ca57a6c5b6,Giotto di Bondone,Giotto
9345d822-be67-4318-b40c-c436f3c28e4f,Jan van Goyen,Saturnin Świerzyński
935ca997-f5e4-4b9d-abc6-c138e9a45933,Unknown,Max Beckmann
93aae54d-cec9-434b-9fc7-32fbb6f096d8,Jan van Goyen,Pieter van Overschie
93bf4997-56e0-4a46-9c42-4851b99c2f17,Caravaggio,Giovanni Serodine
941d3744-319d-457e-a3ee-3df6eac92966,Unknown,Andries van den Berg
9430a85e-b187-4489-83ad-b3f66f4167ed,John Hoppner,Joshua Reynolds
9439756a-eab2-44bb-be5a-e63292da31a0,Jan van Goyen,Meindert Hobbema
94691e68-7341-4a4d-a74c-4799ecfa839a,Unknown,Antonello da Messina
94909a5f-f31e-4c93-9184-48808b21caa9,Paul Signac,Paul Signac
94f2e917-3295-4fee-80ef-f0e2a7432350,Jan van Goyen,Jan Lievens
950d2c4e-1eb8-488e-be9a-46b5f3a52640,Albrecht Dürer,Lucas Cranach the Elder
9517c7f5-038f-4219-be1b-116e82b7bf16,Goya,João Cristino da Silva
95c2da99-e183-4766-82ea-26e954098c57,Claude Monet,D. Howard Hitchcock
95d6471a-d515-461a-abad-d26420fae0ff,Unknown,Frederick Goodall
964a840d-d5a4-4d85-be6a-680ee61f5694,Jan van Eyck,Hieronymus Bosch
966c91bf-182d-4bc9-89b1-2df96c098092,Unknown,Abraham Wuchters
968afb9e-a48a-4b4f-bb13-0a7ab49e1fc5,Unknown,Will Hicok Low
9691655c-f6c1-44ec-9af6-b4ab29b31425,Titian,Battista Dossi
96986672-6f8f-428d-86d3-9344dee7d426,Unknown,Andrew Plimer
9721a40b-4b72-4760-ab16-086644461465,Jan van Goyen,Jan van Goyen
9755eedb-f42b-4307-adac-8f83d631becc,Claude Monet,Alfred Sisley
976fbe05-1d0e-47ea-9969-b05a493b896d,Unknown,Gerda Roosval-Kallstenius
977b77eb-69d9-46ee-9b8b-89c0f7623e50,Jean-Baptiste-Camille Corot,Gustave Courbet
97d70ebb-d62c-4b18-8dc5-05ae720267b8,Jacob van Ruisdael,Nicolaes Pieterszoon Berchem
980a5944-9934-4c65-b3fb-a9137be76ee0,Ludwig von Eichendorff,Louis Caradec
985b1ba8-bb10-4a7f-a25b-b56bde1a0b87,Titian,Jacopo Tintoretto
9879ad69-0839-4b44-8a7a-f1f8ff8e1476,Unknown,Master of Alkmaar
9894f23f-d327-4694-8539-3f23b0a1dc5b,Jean-Baptiste Camille Corot,Jean-Baptiste Camille Corot
98b81003-20ba-4020-972a-a4d77b88cc5d,Unknown,Christen Købke
98ff704c-3e10-41c8-9980-26a80cd22897,Unknown,Sano di Pietro
9976ecc6-2970-4131-abdc-bed1d3a6aa86,Unknown,Giunta Pisano
99b5d512-17bf-4a62-887e-2169ef8a4af4,Unknown,Jürgen Ovens
99bcad02-0e29-4f56-96b8-ce384fb6bfc1,El Greco,El Greco
99c2c87b-5420-44e4-872b-40e2a0df4a40,Caravaggio,Josefa de Óbidos
99c65056-d827-4104-8a43-57ea111648b3,Unknown,Joh. G. Melzer
99dcbe23-2d81-4c62-9a62-8e63871ad319,Johannes Vermeer,Frans Hals
9a236aac-d1de-4736-85e6-d08cc753a2dd,Unknown,Joshua Reynolds
9a27481c-b74a-4ad3-9e25-292f4872a58d,Jean-Auguste-Dominique Ingres,Willem Bartel van der Kooi
9a806023-a9d7-438b-9c9d-17afe8dd3fab,Unknown,Jan Tricius
9a97635e-b38b-470e-b298-89d225d6adbd,Unknown,Jurjen de Jong
9abd8b17-a8d7-4488-8384-f88b6c2bebd8,Raphael,Raphael
9af3ba2d-cc92-4bb6-87c9-77f2ff3a28c5,Raphael,Francesco Bacchiacca
9b270791-d8d5-4746-b427-a5eb2638dca9,Unknown,Charles Le Brun
9b41d01d-4129-4704-8031-c5a6deab7601,Caravaggio,Caravaggio
9b8be8f9-9258-4abd-9e6e-7719b184bc7d,Unknown,François Clouet
9badd3ca-c15c-4833-9227-520db83ccab0,Unknown,Jens Juel
9bd99580-f9f9-4df2-9de0-2c10c60e1544,Raphael,Parmigianino
9bf9a4f3-b3e4-481c-a2df-a216819d8601,Jean-Baptiste-Camille Corot,Gustave Doré
9c4fb1f4-bb0b-4ad0-8194-326470e502d1,Vincent van Gogh,Vincent van Gogh
9c985403-8164-4140-8748-3c3cfc033825,Albert Bierstadt,Alfred Thompson Bricher
9d8b1afa-c775-4819-9278-9554be7a1b6a,Jean-Léon Gérôme,Jean-Jacques Henner
9d918275-67d7-4dca-b3d4-7a3d192af735,Goya,Francisco Goya
9e1d6839-a121-4737-a1c2-42b5943e10ee,Unknown,Gustav Curt Stever
9e400845-df30-4a13-ac20-341e0e3af95f,John Singleton Copley,Thomas Gainsborough
9e401dfc-b2f7-4770-918d-ab6071cdab5b,Unknown,Narcisse Virgilio Díaz
9e648752-0e9c-4e77-a793-fa245789204d,Unknown,Orazio Gentileschi
9e73d36e-97ad-4ee5-9a12-c86406e446bf,Unknown,Carlo Crivelli
9e73f0af-02cf-40a3-ac62-8efef29548fc,Edouard Manet,Émile Bin
9ec4ecd5-5366-4239-849a-9bc624b6f2a8,John Everett Millais,Ivar Arosenius
9ef72cf1-70d8-4766-9ede-07c7c0321875,John Trumbull,George Inness
9f34c7cb-1368-4326-a3c6-c0c0798ec67b,Jean-Baptiste-Camille Corot,Eugène Delacroix
9f784982-99dc-4cb3-8b2f-88031bba6f00,Unknown,Edvard Weie
9f8475d1-5c93-4707-aa8e-0cbc2e434663,Unknown,Francisco Goya
9fd9f1f4-c0cc-4aa6-8500-be0a8d9cee4c,Pierre-Auguste Renoir,Pierre-Auguste Renoir
9fde4c8a-90eb-477e-a8f7-df638591d376,Titian,Charles Mellin
9fff1420-f41d-47fb-a9a1-71e0287abc7f,Jan van Eyck,Dieric Bouts
a018f8fb-7cc4-434a-ac18-0b20fa55b3bc,Pierre-Auguste Renoir,Pierre-Auguste Renoir
a02463f2-8ee9-4bfa-b95b-94136a7bebaf,Jean-Baptiste Oudry,Domenichino
a09230a9-4e45-49af-bf15-10ae347c17a1,Claude Monet,Eugène Louis Boudin
a0c4c942-5ebf-4719-b87d-10df21e1fe0d,Unknown,Hubert Drouais
a0fa55ed-226c-4985-ac5a-5d0a35db9e16,Rembrandt van Rijn,Quirijn van Brekelenkam
a16aedcf-1a21-4b4c-984d-17d2cdcb2628,Unknown,Holga Reinhard
a1bc1f32-c281-4713-81b5-059f3215e0ab,Jean-François Millet,Paul Désiré Trouillebert
a1cf0aa5-f309-4d51-b68e-ce4e8413f4fc,Unknown,Max Beckmann
a1f40470-412f-4798-bae5-cff80d4d252b,Unknown,Victor Meirelles
a2161a9c-c81d-4f74-961b-b37d90dabef6,Jan van Goyen,Hendrick Cornelisz Vroom
a21b4669-7e0b-4511-91e6-6567cb245438,Full Name,Gian Lorenzo Bernini
a24a9b3b-98d4-4c31-a4a1-769749365215,Unknown,Carl Fredrich Brander
a2863b89-4f1b-43a3-bcf1-0bfb7d867a05,Caravaggio,Cornelis van Haarlem
a322785a-720d-4a31-828f-70703c3c7316,Unknown,David Klöcker Ehrenstrahl
a3552502-1e3c-4da3-b79a-4f9cac0f54f4,Unknown,Francesco Solimena
a3703793-6151-44ab-a3f9-5189832e05ee,Canaletto,Canaletto
a387cfcb-1dd5-4c04-9a3f-d14c061acb64,Edvard Munch,Piet Mondrian
a39f596e-82bb-4479-8a9a-c2bf8c4d86b3,Jan van Goyen,Andries Benedetti
a3d6dec3-d5cf-4837-9cac-01d7ac1f0232,Emma Tyl,Emma Toll
a3da64a6-ad3c-4f13-8647-cce985bb17a8,Jan van Huysum,Isabella Peeters
