image_id,pred_clean,gt
7495a8b9-99f5-4507-8fea-870ba2a71abc,"Portraiture, Realism",portrait
74a0f123-03e7-4343-afdb-7d2e237b58e5,"Portraiture, Historical",portrait
74c6c9a3-42d1-428e-a095-cea5d48a752c,"religious, painting",religious art
74dfd9a6-27d0-4e64-a1b3-da61b04ab31f,"Romanticism, Nude Painting","religious art, nude, genre art"
756a5964-99d7-4f55-971b-a51e3f08f070,"Portraiture, Historical Portrait",portrait
7589777e-4c23-4238-b90d-de97f37dfe94,"religious, painting",religious art
75dca599-b312-4227-a28d-72fd807f6a6a,Historical Painting,history painting
75ddef56-fa52-4f58-be01-f7246ff83990,portrait,portrait
75e315e1-9ed1-4813-8d85-6e2762a49192,"Realism, Social Realism",genre art
760ff035-5d46-4754-946b-b3124fd73121,"Portraiture, Romanticism",portrait
761be8ff-8878-4d90-a0d2-c5a8b3ce3f94,Impressionism,architectural view
76833cc0-5cab-48b0-8b43-172dcc806ff6,"Portraiture, Dramatic Portrait",portrait
76872bc7-ceb6-489d-bcdf-b67e151e3a6b,landscape painting,allegory
76df4d78-3b73-4bfa-a625-4bb959728e40,"landscape, landscape with trees",landscape painting
76f08e8f-2ba7-4e2f-9a44-ccddd5f0b247,"landscape, forest",landscape painting
771378c3-1159-4e16-bd0e-bba2b1b43679,"religious, historical",religious art
774bd1ac-0694-4d65-b21c-0a499febcb7c,"religious, landscape",religious art
775288d0-60fe-4484-b762-319d59b63781,"portrait, landscape",self-portrait
7763e536-07d7-490a-a946-2425a6b7169c,portrait,portrait
77e2ec61-1cd4-4bfe-b87f-362f339aa825,"Portraiture, Historical",portrait
77f901c8-eb98-45e8-a673-bb26b87d4af4,"landscape, night scene",landscape painting
7803d661-5867-4e61-a055-7017f8f1941c,"religious, iconographic",religious art
78152b57-2134-4108-a5d5-d5f5c94327c1,"Portraiture, Historical","self-portrait, family portrait"
788d0df9-e73c-4de1-87c9-a5dbe0d3b2c3,"religious, painting",religious art
78ca4a92-5915-4e26-b779-e2d1e3ce194a,religious,religious art
793cf388-538c-4ebb-a920-e9aba26ae366,"landscape, cityscape, historical",Veduta
794817d4-133f-41dc-9d3b-59fc9f3adcda,"religious, portrait",religious art
79934b4c-2aad-46ff-a545-77c5da5d4943,"Religious, Historical",mythological painting
79b4e6a9-e2f3-4c36-84f0-4659ae413540,"Portraiture, Historical",portrait
79b887cf-a7a6-4812-b052-fa0e97ca76d8,"landscape, landscape with trees",landscape painting
7a237449-7d7b-4bce-b725-c7779aef675f,"Portraiture, Religious",portrait
7a3c15aa-6882-4e37-9c23-1e8361db8200,Still Life,still life
7a8ced7f-c00a-4b82-be04-2eaeed7bdf60,"Romanticism, Literary Portrait",genre art
7aa656ee-abb5-4eac-ab9c-31bc9af784b3,"Romanticism, Genre Painting",mythological painting
7acfc3ca-eeb4-45eb-8b4f-90ef4cb5933d,"religious, landscape",religious art
7ae748f8-371f-44b1-b6a3-87d91dbb87e8,"landscape, nautical",landscape painting
7af84b9e-fec3-4889-b934-568ce2049d66,portrait,portrait
7b00e7a7-b737-4dbc-9061-79b2589b1d86,"religious, iconographic",religious art
7b17433d-4517-4545-8b1b-e5406ec939b9,"Historical, War",genre art
7b3ebe0c-6701-4899-9ca3-0a793efd420a,"religious, portrait",religious art
7b7fb62f-cabd-4ac9-a26b-a5952fb34256,"landscape, cityscape",cityscape
7bc5ab3d-e81f-4df2-890c-7a71de7e69ae,"religious, portrait",religious art
7c32e45d-dc5c-49d9-98b9-adfded02caab,nautical battle,history painting
7c8ced65-39a5-40f0-948f-bc078a83d4db,"genre1, genre2, genre3",genre art
7c8d8402-bcd1-4ff7-96ab-73789b0e1099,"Portraiture, Romanticism",portrait
7c98df0f-7449-479f-bf86-a3b9d49b7b73,"landscape, village",landscape painting
7cc664e4-91d2-44a2-a573-147e9357e5ed,"Romanticism, Symbolism",allegory
7ce92ebb-683f-4640-96bc-6e7de91d06e5,"Symbolism, Masking",still life
7d117cf8-8d83-4504-8596-21e3c84edecc,"Symbolism, Symbolic Portrait",mythological painting
7d2c73ec-e0fb-4f2f-8f87-dec9fdee4ec6,nude scene,"history painting, nude"
7d2e88bc-0823-42a2-a56d-195ab48b4f8b,"Portraiture, Historical",portrait
7db6606a-7ad3-4fbb-b93c-bf715a761ad9,landscape painting,landscape painting
7dbbb574-dfba-4c55-9362-0b482acf25f8,"landscape, historical",landscape painting
7dd69d83-2bda-4aa8-aa28-0d1dd9913415,"landscape, stormy sea, cityscape",history painting
7e04c0ad-75c6-47f8-a42b-2ff2679b374c,"portrait, portrait",portrait
7e0903cb-4ab3-4f20-b3f5-6f322f35ae98,"Romanticism, Nude Painting","nude, mythological painting"
7e41d822-b77b-424a-8bfd-fb38c4e82fc8,"religious, painting",religious art
7e56d9e7-7614-4091-a41e-65ef176673fc,"Romanticism, Literary Art",history painting
7e87b68b-3c91-4653-acc1-13278f9d5a09,"landscape, genre painting",genre art
7ee82349-21e4-4df8-b603-35fc7c9c1bdd,"landscape, historical",landscape painting
7f4a28d6-0b10-4cf4-a483-c6cb3581218b,"Romanticism, Nude","nude, mythological painting"
7f74e8f6-bf6a-484c-b779-5f9641279f47,religious painting,religious art
7f7f4502-d845-44c4-bce7-a4ab0831b9e9,"Still Life, Baroque",still life
7fe97cce-c531-4744-b289-543086d4f754,"landscape, village scene",landscape painting
800b5911-0946-4a1d-89a4-2a98e3a8e963,"Historical, Family",interior view
8030c280-58a4-435b-bcc6-5bb57ba26dcb,"religious, historical",religious art
80468ca5-8404-4e0a-b0b4-681c09a274a6,"portrait, abstract",self-portrait
805d6026-7e69-48f9-934d-6ca182041adb,"genre1, genre2",genre art
8064c302-22fc-455e-bddf-f6c436205ddc,"Portraiture, Realism",portrait
808a27f8-bba2-40c7-96aa-28280cf2202f,"Portraiture, Historical",portrait
80cefbb0-d811-431f-b1dd-2827ff4fbeef,"religious, historical",religious art
81191e1b-72b8-456b-9a87-b017278a37f9,"Seascapes, Coastal Scenes","landscape painting, marine art"
81240fbf-62db-42a1-b550-69cd6745a875,portrait,portrait
812b5c22-5127-48d5-a64d-51759dae0a30,"Religious, Historical",religious art
815bbc66-9edf-463c-88c2-6be46b79e55a,"portrait, portraiture",portrait
816659d9-5e30-4e32-9131-dea837d4f383,"Portraiture, Historical",portrait
81ccaa8f-3875-4d84-9fd2-2ed012477b35,"portrait, miniature painting",portrait
81e2c524-35cc-4560-970a-76fbf453574a,"Romanticism, Nude","nude, mythological painting"
82381511-50b0-4f97-a01e-e8ba7a719c8d,"landscape, painting",landscape painting
825bf3cd-3cee-4aa6-8089-41e2eb13ee13,"Portraiture, Historical",portrait
82fc17e1-c04a-4dd8-9941-c66507494e57,"religious, painting",religious art
83197987-7713-4eb6-9ae9-ae9df178867d,"folk art, genre painting",genre art
835185e3-2147-4194-8554-246f3eceeb61,"Symbolism, Expressionism",self-portrait
83751605-1b7a-437e-bd3a-3db3282f5d53,"landscape, seascapes","landscape painting, marine art"
83933fb7-d740-4062-b20e-97f7c0313b5f,mythological,mythological painting
83a5b709-bf89-4f81-8b27-5720054d0120,"religious, historical",religious art
83ab5d0c-d98d-4461-a53e-17937d164240,Interior of a Church,church interior
83dfce09-9dc9-4eed-8273-a76dbd1c3ba2,Still Life,interior view
83ea1be0-a08d-4e68-956d-f4f4ddcd8870,religious,religious art
8412dbfd-0681-452e-a366-1a3d9df8c36f,"Portraiture, Historical",portrait
847ca3f5-b58e-43e4-8453-a12a7efd1c86,"religious, portrait",religious art
84b67834-6001-4b7a-91fe-4b2bebb3c28b,"landscape, cityscape",landscape painting
84d2bd9c-2e2b-4b68-8309-708d709293f1,"Portraiture, Historical",portrait
84dbba3a-4fe8-4837-99d0-ad472ae333fd,"Romanticism, Nude",mythological painting
84df2b88-96b3-428b-867d-4b0cc46aff30,Impressionism,portrait
84f960f8-3ab2-40f7-9e60-fefb3b48ece5,"Portraiture, Historical",portrait
8507e240-2ab8-422f-8a61-01bbc053eed8,"landscape, cityscape",landscape painting
8519cdeb-1189-42e2-9c3e-1850016bf475,"Still Life, Floral Still Life",floral painting
8520a935-e215-4927-9409-0442dbfc8ae9,"religious, portrait",religious art
8563071d-40f7-4061-9261-32431d510935,Romanticism,capriccio
8575a698-243e-4361-9093-988f05e43cee,religious painting,religious art
85805d1e-5864-4c6e-b9c6-6793366c8b84,"Portraiture, Realism",portrait
85f8cab5-b176-4edf-bb2a-a2027785344e,portrait,portrait
861151d9-1458-4455-b724-c0dea4d31201,"landscape, religious","landscape painting, allegory"
86564f6d-3d6a-4a30-a62b-24927b5acd1c,"religious, landscape",religious art
86bf8c99-64e9-41fb-99e7-3306f71f0a5d,"Religious, Historical",religious art
86ee5fb4-c650-4a27-9ccd-b78f620a16fc,"religious, iconography",religious art
86f3f21f-888f-40c2-b4d0-66c08725c8ab,"Portraiture, Historical",portrait
8749d744-7fb7-414f-a888-b0ffb7cf5a5d,"landscape, landscape with waterfalls",landscape painting
8777fd3c-ec8a-42c5-997c-c9b4357daf63,"Portraiture, Drama","portrait, mythological painting"
87a93094-0904-4aea-9176-7a1456887cf4,"Self-Portrait, Portraiture",self-portrait
87bfbd8c-363f-456a-8570-325f1a034ce9,"portrait, religious",portrait
87d6a2f8-8166-49d3-b34c-3c4ef5eb06a8,"Religious, Symbolism",religious art
88005b05-07c4-4712-98a7-0b073bf85dc3,"Religious, Symbolism","allegory, religious art"
88634cf2-d4d1-4992-8058-ae4879f311f9,"Portraiture, Miniature Painting",self-portrait
8863bb68-7625-4c27-9e0c-ab50bbafd050,"mythological, religious",mythological painting
887c0756-bd24-4ce6-982c-c1cf506efbe6,"landscape, snow scene",landscape painting
88eaa297-8699-4eb7-b6ca-1d524cdc4ea2,"Portraiture, Historical",portrait
88f8a7cd-9215-4bc7-bb45-4570c61240b9,"religious, historical",religious art
89346cb0-24ef-4dec-95d3-fa53cb59b9b4,landscape,landscape painting
89491221-6820-4475-a57c-113377e1e4d1,"portrait, genre painting",genre art
8960fb8f-3774-4f95-b97d-e2f7ec8130fa,"Portraiture, Historical",portrait
8971932b-9720-434a-ab77-777de64c0a75,"religious, painting",religious art
89c07d39-ef7d-4163-9620-8cfd555dd6fa,"landscape, railroad",landscape painting
89cbada8-1e9c-4ca6-a57c-9c791006f2ce,"religious painting, religious art",religious art
89cbfab7-ac66-4474-9825-0a1061e72e0e,"Historical, Portraiture",allegory
8aa77ccb-03da-4856-956d-943fa7701f46,"portrait, genre painting",portrait
8b250c43-ea01-427e-bfbb-e68c1af10453,"Historical, Symbolism",history painting
8b2fb8ad-b01d-48e0-b7d8-aefae20bf37a,"Portraiture, Miniature Painting",portrait
8b59a751-a3f0-4cd0-9284-690e81cb2447,"religious, portrait",religious art
8b6d3093-8307-4901-9e74-87f0f563c5d9,"Historical, War, Animal",genre art
8c192859-6fc8-47a5-9233-cecae2e2c491,"landscape, painting",landscape painting
8c194c4b-3c8f-473e-a034-c7f6076b7342,"Portraiture, Realism",portrait
8c4c6523-aa40-48f3-96ae-cfb5aa1e3530,"landscape, wilderness",landscape painting
8c9a49bf-0fc5-499a-9171-2e0bab10b8fc,"landscape, cityscape",capriccio
8cabaa4a-b80d-4a5b-b8f7-c4a5a9180a20,classical painting,genre art
8cc49e6d-361d-494c-8dd1-102dd0e1b9a5,"religious, landscape",religious art
8ceb58fd-27ff-4367-923a-d091949fefd7,"landscape, landscape painting",landscape painting
8d0e59fc-c84b-4c16-b89c-3704969ff0dd,Self-Portrait with a Dead Man,religious art
8d127db6-1cc2-47a0-823d-bd5e42e77c17,"Seaside Scene, Social Scene",genre art
8d447855-f045-4189-8d51-58e1fd7a719e,"Historical, Religious",history painting
8d767350-1637-4553-b05e-f56cb17e34ba,"Portraiture, Historical",portrait
8dd33862-06ad-447f-9efc-d211fa599957,"landscape, landscape with figures",landscape painting
8dee39b4-2fd9-4a2a-9bc7-7e6040c6a7f7,"Impressionism, Symbolism",figure painting
8e012d8c-db3c-4774-aa1b-e7f340a1b8bf,classical art gallery,interior view
8e1b0144-27ea-4001-9b57-26c4a0f5697c,portrait,double portrait
8e1e5bfe-bae6-4e7c-ba66-869e6b9b9f5f,"Portraiture, Miniature Painting",portrait
8e66c445-0fae-456c-83fc-1884420f272b,"Portraiture, Historical",portrait
8e8b75e0-00e0-4480-8457-7b2ac66975ec,"religious, portrait",religious art
8ed9827d-5907-4f03-801e-b675469f6d22,portrait,portrait
8edabe70-4847-4b5c-b3b6-82bea2334de7,"Naturalism, Romanticism","nude, genre art"
8f4bcde2-5caf-4671-9b27-9d200aa802d2,"portrait, childhood",portrait
8f58a16f-eb43-4ed6-995d-3779c0600537,"Realism, Socialite Gathering",group portrait
8fad133b-232e-47cf-95b4-f52c439bb9f0,Historical Painting,history painting
8fd61f95-7c34-4c59-866d-6f897d57693b,landscape,landscape painting
9005d164-df51-49ec-be2f-692fa5e8cc73,interior of a church,architectural painting
9011ac3a-fd46-4bda-86e5-e092804ded50,portrait,portrait
90230e95-d72b-45d6-96ee-c51d79593b17,"social gathering, period painting","portrait, group portrait"
905aa742-cb9f-4320-863b-1dba3f6777f7,"Religious, Symbolism",religious art
909ba968-1556-4a6d-8a47-2f97af51e78f,medical illustration,"portrait, group portrait"
90bc2e13-fea9-4044-b3b5-38d700498744,"portrait, portrait",portrait
90d57e65-a587-4056-8aaa-a806a5399268,"landscape, portraiture",portrait
910b0f39-f071-455e-a82b-67e9b323ebf8,"Portraiture, Dramatic Portrait",portrait
918b154b-ad48-42b7-9988-190f8de00c26,"Self-Portrait, Genre Painting",allegory
9192bbf6-9697-4c98-902a-5785694a419d,"landscape, landscape painting",landscape painting
91b3d072-e5b9-461e-865b-3d8245e8c097,folklore,"portrait, genre art"
91ef764a-f95a-4dc5-b757-3e846e3b019f,"Historical, Symbolism",landscape painting
9210a0ff-4c67-4d68-8973-f9097bd8bc0a,"Portraiture, Historical",portrait
92455420-86fc-40d4-a970-96b55ec5dbb9,"landscape, trees",landscape painting
9266d3ec-06d0-485b-8222-7bac6d928d33,"Portraiture, Miniature Painting",portrait
92aae90b-274c-46a4-bcf4-7acc0efcae49,"landscape, cityscape",landscape painting
92eeab62-1333-419e-aed0-e2c1e56211e2,"landscape, seascapes",landscape painting
92f9cc4e-5d4d-4c66-895b-949d5a75842b,"Portraiture, Historical",portrait
930d2607-b7e1-41fe-b5ad-19ca57a6c5b6,religious painting,religious art
9345d822-be67-4318-b40c-c436f3c28e4f,religious,church interior
935ca997-f5e4-4b9d-abc6-c138e9a45933,abstract,mythological painting
93aae54d-cec9-434b-9fc7-32fbb6f096d8,"Still Life, Nature Morte",still life
93bf4997-56e0-4a46-9c42-4851b99c2f17,"religious, portrait",religious art
941d3744-319d-457e-a3ee-3df6eac92966,"portrait, historical",portrait
9430a85e-b187-4489-83ad-b3f66f4167ed,Portraiture,portrait
9439756a-eab2-44bb-be5a-e63292da31a0,"landscape, rural scene",landscape painting
94691e68-7341-4a4d-a74c-4799ecfa839a,"religious, portrait",religious art
94909a5f-f31e-4c93-9184-48808b21caa9,Impressionism,landscape painting
94f2e917-3295-4fee-80ef-f0e2a7432350,Still Life,still life
950d2c4e-1eb8-488e-be9a-46b5f3a52640,"Religious, Symbolism","religious art, nude"
9517c7f5-038f-4219-be1b-116e82b7bf16,"landscape, genre painting",portrait
95c2da99-e183-4766-82ea-26e954098c57,"landscape, impressionism",landscape painting
95d6471a-d515-461a-abad-d26420fae0ff,"Portraiture, Historical",portrait
964a840d-d5a4-4d85-be6a-680ee61f5694,"religious, painting",religious art
966c91bf-182d-4bc9-89b1-2df96c098092,"Portraiture, Historical",portrait
968afb9e-a48a-4b4f-bb13-0a7ab49e1fc5,"Religious, Art Nouveau",religious art
9691655c-f6c1-44ec-9af6-b4ab29b31425,"religious, landscape",religious art
96986672-6f8f-428d-86d3-9344dee7d426,"Portraiture, Equestrian Art",miniature
9721a40b-4b72-4760-ab16-086644461465,"landscape, naval",marine art
9755eedb-f42b-4307-adac-8f83d631becc,"landscape, cityscape",landscape painting
976fbe05-1d0e-47ea-9969-b05a493b896d,"landscape, portrait",cityscape
977b77eb-69d9-46ee-9b8b-89c0f7623e50,"landscape, natural landscape",landscape painting
97d70ebb-d62c-4b18-8dc5-05ae720267b8,"landscape, genre painting",landscape painting
980a5944-9934-4c65-b3fb-a9137be76ee0,"landscape, portrait",portrait
985b1ba8-bb10-4a7f-a25b-b56bde1a0b87,"Historical, War, Military",mythological painting
9879ad69-0839-4b44-8a7a-f1f8ff8e1476,"religious, portrait",religious art
9894f23f-d327-4694-8539-3f23b0a1dc5b,"portrait, childhood",portrait
98b81003-20ba-4020-972a-a4d77b88cc5d,"landscape, cityscape",landscape painting
98ff704c-3e10-41c8-9980-26a80cd22897,"religious, painting",religious art
9976ecc6-2970-4131-abdc-bed1d3a6aa86,"religious, iconographic",religious art
99b5d512-17bf-4a62-887e-2169ef8a4af4,"Portraiture, Childhood",portrait
99bcad02-0e29-4f56-96b8-ce384fb6bfc1,"Religious, Historical",religious art
99c2c87b-5420-44e4-872b-40e2a0df4a40,religious painting,religious art
99c65056-d827-4104-8a43-57ea111648b3,"portrait, portrait",portrait
99dcbe23-2d81-4c62-9a62-8e63871ad319,portrait,genre art
9a236aac-d1de-4736-85e6-d08cc753a2dd,"Portraiture, Historical",portrait
9a27481c-b74a-4ad3-9e25-292f4872a58d,"portrait, genre painting",genre art
9a806023-a9d7-438b-9c9d-17afe8dd3fab,"Portraiture, Historical",portrait
9a97635e-b38b-470e-b298-89d225d6adbd,"portrait, historical",portrait
9abd8b17-a8d7-4488-8384-f88b6c2bebd8,"portrait, portrait of a young man",portrait
9af3ba2d-cc92-4bb6-87c9-77f2ff3a28c5,"religious, landscape",religious art
9b270791-d8d5-4746-b427-a5eb2638dca9,"religious, painting",religious art
9b41d01d-4129-4704-8031-c5a6deab7601,"Romanticism, Nude",religious art
9b8be8f9-9258-4abd-9e6e-7719b184bc7d,"Portraiture, Historical",portrait
9badd3ca-c15c-4833-9227-520db83ccab0,Still Life,still life
9bd99580-f9f9-4df2-9de0-2c10c60e1544,"religious, portrait",religious art
9bf9a4f3-b3e4-481c-a2df-a216819d8601,"Romanticism, Nude","nude, mythological painting"
9c4fb1f4-bb0b-4ad0-8194-326470e502d1,"Portrait, Childhood",portrait
9c985403-8164-4140-8748-3c3cfc033825,"landscape, seascapes",marine art
9d8b1afa-c775-4819-9278-9554be7a1b6a,"Romanticism, Death, Nude","religious art, nude"
9d918275-67d7-4dca-b3d4-7a3d192af735,"Portraiture, Historical",portrait
9e1d6839-a121-4737-a1c2-42b5943e10ee,"portrait, historical",portrait
9e400845-df30-4a13-ac20-341e0e3af95f,"Portraiture, Romanticism",portrait
9e401dfc-b2f7-4770-918d-ab6071cdab5b,"Romanticism, Nature",mythological painting
9e648752-0e9c-4e77-a793-fa245789204d,"religious, portrait",religious art
9e73d36e-97ad-4ee5-9a12-c86406e446bf,"religious, iconography",religious art
9e73f0af-02cf-40a3-ac62-8efef29548fc,"mythological, religious",mythological painting
9ec4ecd5-5366-4239-849a-9bc624b6f2a8,"Self-Portrait, Nature Study",self-portrait
9ef72cf1-70d8-4766-9ede-07c7c0321875,"landscape, cityscape",landscape painting
9f34c7cb-1368-4326-a3c6-c0c0798ec67b,"Still Life, Nature",still life
9f784982-99dc-4cb3-8b2f-88031bba6f00,portrait,self-portrait
9f8475d1-5c93-4707-aa8e-0cbc2e434663,"Portraiture, Historical",portrait
9fd9f1f4-c0cc-4aa6-8500-be0a8d9cee4c,Impressionism,genre art
9fde4c8a-90eb-477e-a8f7-df638591d376,"Portraiture, Drama",portrait
9fff1420-f41d-47fb-a9a1-71e0287abc7f,"portrait, religious",portrait
a018f8fb-7cc4-434a-ac18-0b20fa55b3bc,"landscape, urban scene, social gathering","genre art, cityscape"
a02463f2-8ee9-4bfa-b95b-94136a7bebaf,"Historical, War, Religious",history painting
a09230a9-4e45-49af-bf15-10ae347c17a1,"landscape, nautical","landscape painting, marine art"
a0c4c942-5ebf-4719-b87d-10df21e1fe0d,"Portraiture, Historical",portrait
a0fa55ed-226c-4985-ac5a-5d0a35db9e16,"genre1, genre2",genre art
a16aedcf-1a21-4b4c-984d-17d2cdcb2628,"Portraiture, Realism",portrait
a1bc1f32-c281-4713-81b5-059f3215e0ab,"landscape, industrial",landscape painting
a1cf0aa5-f309-4d51-b68e-ce4e8413f4fc,"Expressionism, Self-Portrait",self-portrait
a1f40470-412f-4798-bae5-cff80d4d252b,"Historical, War",history painting
a2161a9c-c81d-4f74-961b-b37d90dabef6,"Seafaring, Nautical",marine art
a21b4669-7e0b-4511-91e6-6567cb245438,"portrait, academic",portrait
a24a9b3b-98d4-4c31-a4a1-769749365215,"Portraiture, Historical",portrait
a2863b89-4f1b-43a3-bcf1-0bfb7d867a05,"religious, portrait",genre art
a322785a-720d-4a31-828f-70703c3c7316,"landscape, portrait",animal art
a3552502-1e3c-4da3-b79a-4f9cac0f54f4,"religious, painting",religious art
a3703793-6151-44ab-a3f9-5189832e05ee,"landscape, cityscape",Veduta
a387cfcb-1dd5-4c04-9a3f-d14c061acb64,abstract expressionism,landscape painting
a39f596e-82bb-4479-8a9a-c2bf8c4d86b3,Still Life,still life
a3d6dec3-d5cf-4837-9cac-01d7ac1f0232,"landscape, cityscape",cityscape
a3da64a6-ad3c-4f13-8647-cce985bb17a8,"Still Life, Floral Still Life",still life
a4069b8c-0fb3-47e6-8663-1434bceb777c,portrait,portrait
a4320a7c-d044-43e0-b91c-f899008872d2,"landscape, historical painting",landscape painting
a43a31a5-6763-4e39-8eff-1717c04c3248,"Romanticism, Nude","nude, mythological painting"
a44d654a-7b15-4195-bd88-65773531dff2,"Portraiture, Drama","portrait, self-portrait"
a469e0c0-e3ee-42f3-865b-3688c21066bb,"Portraiture, Drama",portrait
a46d8d7c-7f04-48d7-9479-a5d2b71ff563,"landscape, mythological","landscape painting, mythological painting"
a48b9a21-5a54-4d36-a6aa-b0351b56fc51,"Portraiture, Still Life","still life, genre art"
a48e35a2-f8de-4d6f-bf7c-5e5974ff2ce2,"portrait, nurture",portrait
a4cd3126-7f1d-4603-9582-db28c9a575a2,"Historical, Symbolism",religious art
a4e3a4b7-95af-4d4f-b3f3-2d1cd3af535f,portrait,"self-portrait, double portrait"
a54367be-e114-430d-b62c-adc0b834e9e4,"Portraiture, Fashion",portrait
a548bc24-1395-4f97-ad6f-ce6e55bac647,"landscape, night scene",landscape painting
a550c2a0-8fb5-431e-90b0-4f22fb5e8382,"Portraiture, Historical",portrait
a56c8d32-ffea-4595-ba7e-6b2876bf700a,"modernism, folklore",mythological painting
a59f931d-6476-4161-859d-516e293aae11,"landscape, cityscape",Veduta
a603688f-ee0f-48ce-8959-cc8c83d2cb1c,"Religious, Painting",religious art
a65ab0fa-e70a-486c-b9cc-0a158c5e3d6d,"landscape, figurative",landscape painting
a6638bc1-783e-443b-a080-ae8d096391a6,"Classical, Nude",mythological painting
a6dce8b6-82b8-4614-856e-b22e2551477b,"landscape, still life",cityscape
a6f1cae5-bf74-4c66-bcf3-92e12b320a3a,"religious, painting",religious art
a722d034-7412-4580-93c6-415d96de2132,"landscape, abstract",landscape painting
a75a90f0-c09a-4ae2-bb5e-5ecfb731fc0c,Still Life,laid table
a77c455b-9f5e-4535-939d-ae23feca6441,"Portraiture, Historical",portrait
a78de425-9a03-4fba-a354-19f56d8c9d86,"portrait, portraiture",portrait
a7f48d8b-269d-478d-a3d8-d634a3cf1d9b,portrait,portrait
a82dd887-d08d-4b2c-bf60-fa7675d36fd6,"landscape, winter scene",landscape painting
a8419fe4-2c0c-40f7-b3d7-37307b30638f,Dramatic Scene,genre art
a8650e7d-11fc-4672-b962-9516070bf575,"landscape, genre painting",genre art
a8949544-e956-4707-8bea-d1f0e26bd491,Village Scene,genre art
a8de9347-62a7-4f45-aa6d-9c3a3657d5a4,"portraiture, historical",portrait
a9030e09-d712-46b0-9fe4-bcd1744393a1,"landscape, genre painting","still life, animal art"
a923132c-1438-457c-a32f-c7270855a942,"landscape, landscape with house",landscape painting
a9d5ef76-fff4-4ff7-a2fa-295acc5c4a95,Still Life,still life
a9d6cd53-58cb-410a-b03d-9f711c477bcd,"landscape, cityscape","landscape painting, architectural view"
aa643df8-7548-4f72-8005-849dc1aee7d9,"religious, baroque",allegory
aa89b236-2444-41a9-a6de-2eb415efcda8,"landscape, cityscape",landscape painting
aaa487de-d0a2-486b-90a8-bde2c14fdfa2,"Portraiture, Dramatic Portrait",portrait
aacd6a64-6ab8-44b1-ad78-2d31e799e1c1,"Religious, Historical",religious art
ab35ee54-813a-4974-8c7c-8547943b46eb,"portrait, portraiture",portrait
ab69540b-6d86-4449-bac5-946d15475c9d,slaughterhouse,genre art
abcd0236-8c0b-48d8-ab3e-19a64e0bfe27,"Romanticism, Architecture",capriccio
abe39348-0421-4b90-b530-73683caabab8,"Self-Portrait, Portraiture",portrait
abe3f990-de13-4440-94ba-891e194b7f3d,"landscape, religious",landscape painting
ac2a6b85-f7f3-49b6-9e10-8a6da01bba30,beach scene,"landscape painting, genre art"
aca0cab6-cbab-4995-b5ff-58c4d5e3fa31,"Portraiture, Realism",portrait
acc41796-965a-4bf4-a5b0-013e12dd5bd8,portrait,portrait
accb7df5-e6f6-4dd8-9cfc-2d5cac7d55ef,"landscape, mythological",animal art
acea0325-f465-47c3-a4ff-c102a8f1f40a,"Portraiture, Historical",portrait
acfd0886-d781-4819-bea8-b39cb0c8ac26,"landscape, cityscape",Veduta
ad2de881-489c-418f-a7e5-88313457cfde,"landscape, landscape with structure",landscape painting
ad50a4ba-d3dc-4b0a-8d42-9b22795e8daf,"landscape, river landscape",landscape painting
ad6a4d57-ec3f-4921-8f66-9b7e899bddec,"religious, historical",religious art
ad828c11-a8dc-4312-83fa-71a6ab662f49,portrait,portrait
ad904f4d-d6cb-4844-b1f9-cb33e193bbac,"Religious, Social",religious art
adb002ca-a11a-4498-bda6-2a119b87981d,Science Fiction,portrait
ae0406ce-1613-4ecf-a460-a1226873c4c7,"landscape, village",landscape painting
ae04f006-ec4a-4300-aa96-403ff523f997,"religious, medieval",religious art
aed967bf-4a55-4103-93b4-b00f01e0f45b,"religious, painting",religious art
af172715-1457-46b1-86f8-f55778fd07cf,"religious, mythological",religious art
af47d3f9-dfbf-468b-9d6e-3c4ec80e8d11,"landscape, genre painting",religious art
af4c2160-6d1b-41b4-a3b8-2b2c98a4b89a,"portrait, portrait",portrait
af56c057-6960-4dc5-a575-0247b0397777,"portrait, interior",portrait
afed3b5b-4064-48f6-a73e-ac7379c10c10,"landscape, religious",landscape painting
b0183978-269f-4f95-803e-3864e267f604,"landscape, fishing",genre art
b03dd27e-253b-4555-83e2-7ec8f29f49f9,"Religious, Historical",religious art
b06923e5-0eb3-4e40-be22-ad014b542a3f,"landscape, landscape with ruins",landscape painting
b08afd08-dad5-4354-a82a-86a6652e619e,"Portraiture, Dutch Golden Age",portrait
b0c9daef-9552-4d2b-9a43-25451e1121c8,"Still Life, Floral",floral painting
b0de4743-f4e0-4948-9880-97ff4c0928c6,"Historical, Religious",religious art
b172189a-16fe-4cde-82ba-a26373e34b92,"Portraiture, Realism",portrait
b197cedd-861e-4d6c-9ec3-ef03b7093992,"Self-Portrait, Portraiture",portrait
b203edca-4f96-4749-b601-89ef4d48b521,"Winter Scene, Social Gathering, Ice Skating",landscape painting
b298cf93-1c91-41f4-a227-454d8e1ab36e,"Portraiture, Historical",portrait
b29d4d75-835d-4733-93ff-64c3681857d0,"Christianity, Religious, Painting",religious art
b2cbd33f-f9e5-4fdc-a2b9-b7bce1c13e43,"landscape, historical",landscape painting
b2dfb20c-a00a-41c7-a1f5-db32528ddaf6,"Portraiture, Dramatic Portrait",portrait
